#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000297000_00129	1122609.AUGT01000017_gene838	7.6e-38	132.0	COG1545@1|root,COG1545@2|Bacteria,2II25@201174|Actinobacteria	201174|Actinobacteria	EGP	nucleic-acid-binding protein containing a Zn-ribbon	-	-	-	ko:K07068	-	-	-	-	ko00000	-	-	-	DUF35_N,OB_aCoA_assoc
MGYG000297000_00162	1469613.JT55_07765	9.22e-139	412.0	COG4638@1|root,COG4638@2|Bacteria,1N6MJ@1224|Proteobacteria,2TVEE@28211|Alphaproteobacteria,3FEJ0@34008|Rhodovulum	28211|Alphaproteobacteria	P	Ring hydroxylating alpha subunit (catalytic domain)	cbdA	-	1.14.12.10	ko:K00479,ko:K05549	ko00362,ko00364,ko00622,ko01100,ko01120,ko01220,map00362,map00364,map00622,map01100,map01120,map01220	M00551	R05290,R05291,R05428,R05621,R05622,R05665,R08100,R08101,R08108,R08109,R08110	RC00270,RC01378,RC01450,RC01910	br01602,ko00000,ko00001,ko00002,ko01000	-	-	-	Rieske,Ring_hydroxyl_A
MGYG000297000_00194	1198232.CYCME_1156	7.61e-113	339.0	COG3185@1|root,COG3185@2|Bacteria	2|Bacteria	E	4-Hydroxyphenylpyruvate dioxygenase	-	-	5.1.99.1	ko:K05606,ko:K17315	ko00280,ko00630,ko00640,ko00720,ko01100,ko01120,ko01200,ko02010,map00280,map00630,map00640,map00720,map01100,map01120,map01200,map02010	M00373,M00375,M00376,M00605,M00741	R02765,R09979	RC00780,RC02739	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.1.24,3.A.1.1.30	-	-	AtuA,Cytochrome_CBB3,Glyoxalase,Glyoxalase_3,Glyoxalase_4,Glyoxalase_5,Rhodanese
MGYG000297000_00226	1123279.ATUS01000001_gene1885	7.59e-59	185.0	COG0139@1|root,COG0139@2|Bacteria,1MW67@1224|Proteobacteria,1RMV4@1236|Gammaproteobacteria,1J69H@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	Catalyzes the hydrolysis of the adenine ring of phosphoribosyl-AMP	hisI	GO:0000105,GO:0003674,GO:0003824,GO:0004635,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016787,GO:0016810,GO:0016814,GO:0018130,GO:0019238,GO:0019438,GO:0019752,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	3.5.4.19,3.6.1.31	ko:K01496,ko:K11755	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04035,R04037	RC00002,RC01055	ko00000,ko00001,ko00002,ko01000	-	-	iJN746.PP_5014	PRA-CH,PRA-PH
MGYG000297000_00290	572477.Alvin_2867	1.52e-84	256.0	COG0321@1|root,COG0321@2|Bacteria,1MU6A@1224|Proteobacteria,1RMXQ@1236|Gammaproteobacteria,1WX46@135613|Chromatiales	135613|Chromatiales	H	Catalyzes the transfer of endogenously produced octanoic acid from octanoyl-acyl-carrier-protein onto the lipoyl domains of lipoate-dependent enzymes. Lipoyl-ACP can also act as a substrate although octanoyl-ACP is likely to be the physiological substrate	lipB	-	2.3.1.181	ko:K03801	ko00785,ko01100,map00785,map01100	-	R07766,R07769	RC00039,RC00992,RC02867	ko00000,ko00001,ko01000	-	-	-	BPL_LplA_LipB
MGYG000297000_00354	1071679.BG57_30940	1.13e-99	313.0	COG0477@1|root,COG2814@2|Bacteria,1MVQQ@1224|Proteobacteria,2W004@28216|Betaproteobacteria,1K49M@119060|Burkholderiaceae	28216|Betaproteobacteria	EGP	Sugar (and other) transporter	-	-	-	ko:K08195	-	-	-	-	ko00000,ko02000	2.A.1.15	-	-	MFS_1,Sugar_tr
MGYG000297000_00386	1298593.TOL_2600	1.6e-16	83.6	COG5581@1|root,COG5581@2|Bacteria,1NE9D@1224|Proteobacteria,1SZB4@1236|Gammaproteobacteria,1XQQQ@135619|Oceanospirillales	135619|Oceanospirillales	M	Flagellar regulator YcgR	-	-	-	-	-	-	-	-	-	-	-	-	PilZ,YcgR
MGYG000297000_00418	1249627.D779_3553	4.07e-52	169.0	COG0200@1|root,COG0200@2|Bacteria,1RDC8@1224|Proteobacteria,1S3P6@1236|Gammaproteobacteria,1WYR5@135613|Chromatiales	135613|Chromatiales	J	binds to the 23S rRNA	rplO	-	-	ko:K02876	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L27A
MGYG000297000_00450	1382315.JPOI01000001_gene682	5.22e-83	263.0	COG1012@1|root,COG1012@2|Bacteria,1TP4S@1239|Firmicutes,4H9MF@91061|Bacilli,1WHBD@129337|Geobacillus	91061|Bacilli	C	Aldehyde dehydrogenase family	-	-	1.2.1.3	ko:K00128	ko00010,ko00053,ko00071,ko00280,ko00310,ko00330,ko00340,ko00380,ko00410,ko00561,ko00620,ko00625,ko00903,ko00981,ko01100,ko01110,ko01120,ko01130,map00010,map00053,map00071,map00280,map00310,map00330,map00340,map00380,map00410,map00561,map00620,map00625,map00903,map00981,map01100,map01110,map01120,map01130	M00135	R00264,R00631,R00710,R00904,R01752,R01986,R02549,R02678,R02940,R02957,R03283,R03869,R04065,R04506,R04903,R05050,R05237,R05238,R05286,R06366,R08146	RC00047,RC00071,RC00080,RC00186,RC00218,RC00242,RC00816,RC01500	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldedh
MGYG000297000_00482	1323663.AROI01000007_gene2684	1.91e-261	733.0	COG0539@1|root,COG0539@2|Bacteria,1MVAV@1224|Proteobacteria,1RMFY@1236|Gammaproteobacteria	1236|Gammaproteobacteria	J	thus facilitating recognition of the initiation point. It is needed to translate mRNA with a short Shine-Dalgarno (SD) purine-rich sequence	rpsA	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006417,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0015935,GO:0016043,GO:0017148,GO:0019222,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032991,GO:0034248,GO:0034249,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065003,GO:0065007,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000112,GO:2000113,GO:2000765,GO:2000766	-	ko:K02945	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	S1
MGYG000297000_00546	1499967.BAYZ01000080_gene953	2.6e-23	93.6	2CIE9@1|root,32S7U@2|Bacteria	2|Bacteria	S	Domain of unknown function (DUF4404)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4404
MGYG000297000_00579	1349767.GJA_2635	8.25e-54	183.0	COG0489@1|root,COG0489@2|Bacteria,1MVI9@1224|Proteobacteria,2VJEB@28216|Betaproteobacteria,476IH@75682|Oxalobacteraceae	28216|Betaproteobacteria	D	AAA domain	yveL	-	2.7.10.1	ko:K08252,ko:K16692	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	AAA_31,CbiA,GNVR,ParA,Wzz
MGYG000297000_00614	240016.ABIZ01000001_gene3468	7.67e-103	307.0	COG0179@1|root,COG0179@2|Bacteria,46SDD@74201|Verrucomicrobia,2IUC8@203494|Verrucomicrobiae	203494|Verrucomicrobiae	Q	Fumarylacetoacetate (FAA) hydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	FAA_hydrolase
MGYG000297000_00646	370438.PTH_1821	2.19e-16	75.1	COG1872@1|root,COG1872@2|Bacteria,1VFSH@1239|Firmicutes,24T87@186801|Clostridia,262RJ@186807|Peptococcaceae	186801|Clostridia	S	Belongs to the UPF0235 family	-	-	-	ko:K09131	-	-	-	-	ko00000	-	-	-	DUF167
MGYG000297000_00678	366602.Caul_1975	1.61e-26	106.0	COG5517@1|root,COG5517@2|Bacteria,1RKEY@1224|Proteobacteria,2URTI@28211|Alphaproteobacteria	28211|Alphaproteobacteria	Q	Ring hydroxylating beta subunit	-	-	-	-	-	-	-	-	-	-	-	-	Ring_hydroxyl_B
MGYG000297000_00711	1049564.TevJSym_av00250	1.37e-29	124.0	COG1269@1|root,COG1269@2|Bacteria,1MXZG@1224|Proteobacteria,1RQYZ@1236|Gammaproteobacteria,1J5CS@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	C	Transmembrane exosortase (Exosortase_EpsH)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3485,Exosortase_EpsH
MGYG000297000_00743	1030157.AFMP01000026_gene1063	4.63e-39	157.0	COG2909@1|root,COG2909@2|Bacteria,1MVZZ@1224|Proteobacteria,2U296@28211|Alphaproteobacteria,2K5S0@204457|Sphingomonadales	204457|Sphingomonadales	K	helix_turn_helix, Lux Regulon	-	-	-	ko:K03556	-	-	-	-	ko00000,ko03000	-	-	-	AAA_16,AAA_30,GerE
MGYG000297000_00775	1049564.TevJSym_ag00990	1.29e-201	573.0	COG0569@1|root,COG0569@2|Bacteria,1MW8R@1224|Proteobacteria,1RNVQ@1236|Gammaproteobacteria,1J4GQ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	P	COG0569 K transport systems, NAD-binding component	trkA	GO:0003674,GO:0005215,GO:0005575,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0008150,GO:0008324,GO:0015075,GO:0015672,GO:0016020,GO:0022857,GO:0030001,GO:0034220,GO:0051179,GO:0051234,GO:0055085,GO:0098655	-	ko:K03499	-	-	-	-	ko00000,ko02000	2.A.38.1,2.A.38.4	-	iE2348C_1286.E2348C_3552	TrkA_C,TrkA_N,TrkH
MGYG000297000_00807	702113.PP1Y_Mpl8190	3.08e-133	399.0	COG4638@1|root,COG4638@2|Bacteria,1N6MJ@1224|Proteobacteria,2TVEE@28211|Alphaproteobacteria,2K0K5@204457|Sphingomonadales	204457|Sphingomonadales	P	alpha subunit	-	-	1.14.12.10	ko:K05549	ko00362,ko00364,ko00622,ko01100,ko01120,ko01220,map00362,map00364,map00622,map01100,map01120,map01220	M00551	R05290,R05291,R05428,R05621,R05622,R05665,R08100,R08101,R08108,R08109,R08110	RC00270,RC01378,RC01450,RC01910	br01602,ko00000,ko00001,ko00002,ko01000	-	-	-	Rieske,Ring_hydroxyl_A
MGYG000297000_00839	1167006.UWK_02941	8.24e-48	157.0	COG1487@1|root,COG1487@2|Bacteria,1RJDP@1224|Proteobacteria,43BEX@68525|delta/epsilon subdivisions,2WW63@28221|Deltaproteobacteria	28221|Deltaproteobacteria	S	Toxic component of a toxin-antitoxin (TA) module. An RNase	vapC	-	-	ko:K18828	-	-	-	-	ko00000,ko01000,ko02048,ko03016	-	-	-	PIN
MGYG000297000_00873	572477.Alvin_0835	6.06e-39	132.0	COG3288@1|root,COG3288@2|Bacteria,1MZ3E@1224|Proteobacteria,1S6HX@1236|Gammaproteobacteria,1WYKC@135613|Chromatiales	135613|Chromatiales	C	4TM region of pyridine nucleotide transhydrogenase, mitoch	-	-	1.6.1.2	ko:K00324	ko00760,ko01100,map00760,map01100	-	R00112	RC00001	ko00000,ko00001,ko01000	-	-	-	PNTB_4TM
MGYG000297000_00906	399739.Pmen_0621	7.43e-98	297.0	COG0688@1|root,COG0688@2|Bacteria,1MVT4@1224|Proteobacteria,1RN1U@1236|Gammaproteobacteria,1YDHG@136841|Pseudomonas aeruginosa group	1236|Gammaproteobacteria	I	Belongs to the phosphatidylserine decarboxylase family. PSD-B subfamily. Prokaryotic type I sub-subfamily	psd	-	4.1.1.65	ko:K01613	ko00564,ko01100,ko01110,map00564,map01100,map01110	M00093	R02055	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	PS_Dcarbxylase,Rhodanese
MGYG000297000_00938	1288826.MSNKSG1_14407	1.16e-191	555.0	COG0318@1|root,COG0318@2|Bacteria,1MU6G@1224|Proteobacteria,1T3JY@1236|Gammaproteobacteria,46891@72275|Alteromonadaceae	1236|Gammaproteobacteria	IQ	AMP-binding enzyme C-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	AMP-binding,AMP-binding_C
MGYG000297000_00970	713587.THITH_03550	5.2e-15	82.0	2BFY8@1|root,329TX@2|Bacteria,1R582@1224|Proteobacteria,1RY97@1236|Gammaproteobacteria,1WXMV@135613|Chromatiales	135613|Chromatiales	S	membrane	-	-	-	-	-	-	-	-	-	-	-	-	DUF2232
MGYG000297000_01003	713586.KB900536_gene1834	9.53e-47	158.0	COG3168@1|root,COG3168@2|Bacteria,1RI6V@1224|Proteobacteria,1S6VJ@1236|Gammaproteobacteria,1WYAC@135613|Chromatiales	135613|Chromatiales	NU	pilus assembly protein PilP	-	-	-	ko:K02665	-	-	-	-	ko00000,ko02035,ko02044	-	-	-	PilP
MGYG000297000_01035	1117647.M5M_14585	4.47e-59	195.0	COG0044@1|root,COG0044@2|Bacteria,1NGXW@1224|Proteobacteria,1SV52@1236|Gammaproteobacteria,1JBNS@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	F	PEP-CTERM motif	-	-	-	-	-	-	-	-	-	-	-	-	VPEP
MGYG000297000_01067	1049564.TevJSym_ab01720	7.79e-200	568.0	COG0513@1|root,COG0513@2|Bacteria,1MU49@1224|Proteobacteria,1RQ36@1236|Gammaproteobacteria,1J4FH@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	L	Belongs to the DEAD box helicase family	dbpA	GO:0000027,GO:0000166,GO:0003674,GO:0003676,GO:0003723,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0006996,GO:0008026,GO:0008144,GO:0008150,GO:0008152,GO:0008186,GO:0009987,GO:0010501,GO:0016043,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033677,GO:0034458,GO:0034459,GO:0034622,GO:0034641,GO:0035639,GO:0036094,GO:0042254,GO:0042255,GO:0042273,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0043531,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0065003,GO:0070035,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097159,GO:0097367,GO:0140097,GO:0140098,GO:1901265,GO:1901360,GO:1901363	3.6.4.13	ko:K05591	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	DEAD,DbpA,Helicase_C
MGYG000297000_01099	83406.HDN1F_27630	1.42e-59	192.0	COG0500@1|root,COG2226@2|Bacteria,1RANW@1224|Proteobacteria,1SYQU@1236|Gammaproteobacteria	1236|Gammaproteobacteria	Q	COG0500 SAM-dependent methyltransferases	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_23
MGYG000297000_01131	472759.Nhal_3577	2.61e-197	559.0	COG0172@1|root,COG0172@2|Bacteria,1MUJF@1224|Proteobacteria,1RNAQ@1236|Gammaproteobacteria,1WX7U@135613|Chromatiales	135613|Chromatiales	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)	serS	-	6.1.1.11	ko:K01875	ko00970,map00970	M00359,M00360	R03662,R08218	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Seryl_tRNA_N,tRNA-synt_2b
MGYG000297000_01164	933262.AXAM01000016_gene185	3.16e-157	469.0	COG0729@1|root,COG0729@2|Bacteria,1MUKM@1224|Proteobacteria,42MB2@68525|delta/epsilon subdivisions,2WJAF@28221|Deltaproteobacteria,2MN15@213118|Desulfobacterales	28221|Deltaproteobacteria	M	POTRA domain TamA domain 1	-	-	-	ko:K07277,ko:K07278	-	-	-	-	ko00000,ko02000,ko03029	1.B.33,1.B.33.2.4	-	-	Bac_surface_Ag,POTRA,POTRA_TamA_1
MGYG000297000_01196	1158182.KB905026_gene257	2.89e-25	101.0	COG1218@1|root,COG1218@2|Bacteria,1N0GY@1224|Proteobacteria,1RP5A@1236|Gammaproteobacteria,1WY1K@135613|Chromatiales	135613|Chromatiales	P	TIGRFAM 3'(2'),5'-bisphosphate nucleotidase	-	-	3.1.3.7	ko:K01082	ko00920,ko01100,ko01120,ko01130,map00920,map01100,map01120,map01130	-	R00188,R00508	RC00078	ko00000,ko00001,ko01000,ko03016	-	-	-	Inositol_P
MGYG000297000_01230	713587.THITH_00360	1.42e-108	323.0	COG0463@1|root,COG0463@2|Bacteria,1MXC1@1224|Proteobacteria,1RRHP@1236|Gammaproteobacteria,1WXRS@135613|Chromatiales	135613|Chromatiales	M	PFAM Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
MGYG000297000_01262	1198232.CYCME_1829	6.57e-30	110.0	COG0596@1|root,COG0596@2|Bacteria	2|Bacteria	S	hydrolase activity, acting on ester bonds	-	-	3.7.1.13,3.7.1.14,3.7.1.9	ko:K05714,ko:K10216,ko:K10623,ko:K15756	ko00360,ko00362,ko00621,ko00622,ko00643,ko01100,ko01120,ko01220,map00360,map00362,map00621,map00622,map00643,map01100,map01120,map01220	M00539,M00544,M00545,M00569	R02603,R02604,R05362,R05364,R05365,R05865,R06789	RC00272,RC00752,RC00753,RC00754,RC00755,RC00757,RC01337,RC01339,RC01485	br01602,ko00000,ko00001,ko00002,ko01000	-	-	-	Abhydrolase_1,Abhydrolase_4,Abhydrolase_6
MGYG000297000_01295	243365.CV_2644	7.03e-77	256.0	COG0745@1|root,COG2172@1|root,COG2208@1|root,COG0745@2|Bacteria,COG2172@2|Bacteria,COG2208@2|Bacteria,1N4K5@1224|Proteobacteria,2VKGP@28216|Betaproteobacteria,2KSCH@206351|Neisseriales	206351|Neisseriales	T	Sigma factor PP2C-like phosphatases	-	-	-	ko:K20977	ko02020,ko02025,map02020,map02025	M00820	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	HATPase_c_2,Response_reg,SpoIIE
MGYG000297000_01327	765910.MARPU_12740	5.56e-113	363.0	COG0642@1|root,COG2205@2|Bacteria,1NRP8@1224|Proteobacteria,1SKTW@1236|Gammaproteobacteria,1WXB4@135613|Chromatiales	135613|Chromatiales	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	CHASE4,CHASE8,HAMP,HATPase_c,HisKA,Hpt,Response_reg
MGYG000297000_01359	1026882.MAMP_01501	1.79e-70	226.0	COG0739@1|root,COG0739@2|Bacteria,1MY2X@1224|Proteobacteria,1RMYN@1236|Gammaproteobacteria,460J5@72273|Thiotrichales	72273|Thiotrichales	M	PFAM Peptidase family M23	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M23
MGYG000297000_01391	697282.Mettu_4341	1.61e-155	457.0	COG0469@1|root,COG0469@2|Bacteria,1MU21@1224|Proteobacteria,1RMW3@1236|Gammaproteobacteria,1XG98@135618|Methylococcales	135618|Methylococcales	H	Pyruvate kinase, alpha/beta domain	-	-	-	-	-	-	-	-	-	-	-	-	PK,PK_C
MGYG000297000_01423	1136138.JH604623_gene3346	2.53e-140	402.0	COG0708@1|root,COG0708@2|Bacteria,1MVII@1224|Proteobacteria,1RN4H@1236|Gammaproteobacteria	1236|Gammaproteobacteria	L	Exodeoxyribonuclease III	xthA	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0004529,GO:0004536,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008853,GO:0009987,GO:0016787,GO:0016788,GO:0016796,GO:0016895,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0090305,GO:0140097,GO:1901360	3.1.11.2	ko:K01142	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Exo_endo_phos
MGYG000297000_01455	879212.DespoDRAFT_00387	6.95e-97	292.0	COG2126@1|root,COG2126@2|Bacteria,1MXCS@1224|Proteobacteria,42NVQ@68525|delta/epsilon subdivisions,2WJFT@28221|Deltaproteobacteria,2MHX5@213118|Desulfobacterales	28221|Deltaproteobacteria	J	Ion transport protein	-	-	-	ko:K10716	-	-	-	-	ko00000,ko02000	1.A.1.1,1.A.1.13,1.A.1.17,1.A.1.24,1.A.1.25,1.A.1.6	-	-	Ion_trans,Ion_trans_2
MGYG000297000_01519	1282362.AEAC466_06130	1.21e-92	283.0	COG0378@1|root,COG0378@2|Bacteria,1MVBD@1224|Proteobacteria,2TUAA@28211|Alphaproteobacteria	28211|Alphaproteobacteria	KO	COG0378 Ni2 -binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	hypB	-	-	ko:K04652	-	-	-	-	ko00000,ko03110	-	-	-	cobW
MGYG000297000_01551	1150599.MPHLEI_14614	2.22e-18	80.9	2EUA2@1|root,30RX9@2|Bacteria,2IM2P@201174|Actinobacteria,23A9T@1762|Mycobacteriaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297000_01583	1120705.FG95_03635	4.15e-31	117.0	COG5517@1|root,COG5517@2|Bacteria,1RCN3@1224|Proteobacteria,2U5BJ@28211|Alphaproteobacteria,2K49N@204457|Sphingomonadales	204457|Sphingomonadales	Q	Aromatic-ring-hydroxylating dioxygenase, beta subunit	-	-	-	-	-	-	-	-	-	-	-	-	Ring_hydroxyl_B
MGYG000297000_01615	95619.PM1_0226830	9.25e-108	320.0	COG0266@1|root,COG0266@2|Bacteria,1MVM5@1224|Proteobacteria,1RP3J@1236|Gammaproteobacteria	1236|Gammaproteobacteria	L	Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates	fpg	GO:0000702,GO:0000703,GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0003824,GO:0003906,GO:0004518,GO:0004519,GO:0005488,GO:0006139,GO:0006259,GO:0006281,GO:0006284,GO:0006285,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008270,GO:0008534,GO:0009987,GO:0016787,GO:0016788,GO:0016798,GO:0016799,GO:0019104,GO:0033554,GO:0034641,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0046872,GO:0046914,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:0140097,GO:1901360,GO:1901363	3.2.2.23,4.2.99.18	ko:K10563	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Fapy_DNA_glyco,H2TH,zf-FPG_IleRS
MGYG000297000_01648	159087.Daro_3955	4.39e-172	491.0	COG3177@1|root,COG3177@2|Bacteria,1MV69@1224|Proteobacteria,2VIY1@28216|Betaproteobacteria,2KXBH@206389|Rhodocyclales	206389|Rhodocyclales	S	Fic/DOC family N-terminal	-	-	-	-	-	-	-	-	-	-	-	-	Fic,Fic_N,HTH_24
MGYG000297000_01681	1049564.TevJSym_bt00020	3.96e-94	286.0	COG1947@1|root,COG1947@2|Bacteria,1MVU3@1224|Proteobacteria,1RP23@1236|Gammaproteobacteria,1J59E@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	F	Catalyzes the phosphorylation of the position 2 hydroxy group of 4-diphosphocytidyl-2C-methyl-D-erythritol	ispE	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0006629,GO:0006720,GO:0006793,GO:0006796,GO:0008144,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0050515,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901576	2.7.1.148	ko:K00919	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05634	RC00002,RC01439	ko00000,ko00001,ko00002,ko01000	-	-	iEC55989_1330.EC55989_1304	Acetyltransf_1,GHMP_kinases_C,GHMP_kinases_N
MGYG000297000_01713	479434.Sthe_2627	6.57e-87	276.0	COG2133@1|root,COG2133@2|Bacteria,2G62S@200795|Chloroflexi,27Y3V@189775|Thermomicrobia	189775|Thermomicrobia	G	Glucose / Sorbosone dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	GSDH
MGYG000297000_01748	1173022.Cri9333_2167	1.1e-13	75.9	COG0625@1|root,COG0625@2|Bacteria,1G4XR@1117|Cyanobacteria,1HAXT@1150|Oscillatoriales	1117|Cyanobacteria	O	PFAM Glutathione S-transferase	-	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C,GST_C_2,GST_N,GST_N_3
MGYG000297000_01780	1198232.CYCME_2132	6.49e-26	102.0	COG2010@1|root,COG2010@2|Bacteria,1PZI6@1224|Proteobacteria,1SI5A@1236|Gammaproteobacteria	1236|Gammaproteobacteria	C	Cytochrome C oxidase, cbb3-type, subunit III	-	-	-	-	-	-	-	-	-	-	-	-	Cytochrome_CBB3
