#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000297001_00711	314287.GB2207_01172	0.0	1184.0	COG4775@1|root,COG4775@2|Bacteria,1MU0D@1224|Proteobacteria,1RMAP@1236|Gammaproteobacteria,1J4CD@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	M	Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane	bamA	GO:0005575,GO:0005623,GO:0008104,GO:0008150,GO:0009279,GO:0009987,GO:0016020,GO:0016043,GO:0019867,GO:0022607,GO:0030312,GO:0030313,GO:0031224,GO:0031230,GO:0031241,GO:0031246,GO:0031975,GO:0032991,GO:0033036,GO:0034613,GO:0043163,GO:0043165,GO:0044085,GO:0044091,GO:0044425,GO:0044462,GO:0044464,GO:0045184,GO:0045229,GO:0051179,GO:0051205,GO:0051234,GO:0051641,GO:0061024,GO:0070727,GO:0071709,GO:0071840,GO:0071944,GO:0072657,GO:0090150,GO:0098552,GO:0098796,GO:1990063	-	ko:K07277	-	-	-	-	ko00000,ko02000,ko03029	1.B.33	-	-	Bac_surface_Ag,POTRA
MGYG000297001_00743	314287.GB2207_06433	1.61e-279	784.0	COG1450@1|root,COG1450@2|Bacteria,1MUUA@1224|Proteobacteria,1RPJS@1236|Gammaproteobacteria	1236|Gammaproteobacteria	NU	General Secretion Pathway protein	gspD	-	-	ko:K02453	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	Secretin,Secretin_N
MGYG000297001_00775	1411685.U062_02337	4.07e-71	217.0	COG0589@1|root,COG0589@2|Bacteria,1RHE6@1224|Proteobacteria,1S6AR@1236|Gammaproteobacteria,1J66J@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	T	Universal stress protein	uspA	-	-	ko:K06149	-	-	-	-	ko00000	-	-	-	Usp
MGYG000297001_00839	1411685.U062_00159	3.01e-129	380.0	COG1559@1|root,COG1559@2|Bacteria,1MUQF@1224|Proteobacteria,1RMWD@1236|Gammaproteobacteria,1J56S@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	Functions as a peptidoglycan terminase that cleaves nascent peptidoglycan strands endolytically to terminate their elongation	mltG	GO:0000270,GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006807,GO:0008150,GO:0008152,GO:0008932,GO:0008933,GO:0016020,GO:0016021,GO:0016740,GO:0016757,GO:0030203,GO:0030288,GO:0030313,GO:0031224,GO:0031226,GO:0031975,GO:0042597,GO:0043170,GO:0044425,GO:0044459,GO:0044464,GO:0061783,GO:0071704,GO:0071944,GO:1901135,GO:1901564	-	ko:K07082	-	-	-	-	ko00000	-	-	-	DUF2648,Thymidylate_kin,YceG
MGYG000297001_00873	1411685.U062_00672	1.45e-128	370.0	COG2055@1|root,COG2055@2|Bacteria,1Q4DG@1224|Proteobacteria,1RXZQ@1236|Gammaproteobacteria,1JB7I@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	C	Protein of unknown function (DUF3726)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3726,Ldh_2
MGYG000297001_00937	314287.GB2207_08656	2.79e-300	842.0	COG0751@1|root,COG0751@2|Bacteria,1MV2F@1224|Proteobacteria,1RNR3@1236|Gammaproteobacteria,1J4DP@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Glycyl-tRNA synthetase beta subunit	glyS	GO:0003674,GO:0003824,GO:0004812,GO:0004820,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006426,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.14	ko:K01879	ko00970,map00970	M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iAPECO1_1312.APECO1_2891,iE2348C_1286.E2348C_3810,iECABU_c1320.ECABU_c40010,iECED1_1282.ECED1_4242,iECH74115_1262.ECH74115_4934,iECNA114_1301.ECNA114_3710,iECOK1_1307.ECOK1_4005,iECP_1309.ECP_3661,iECS88_1305.ECS88_3976,iECSF_1327.ECSF_3393,iECSP_1301.ECSP_4554,iECs_1301.ECs4442,iG2583_1286.G2583_4300,iUMN146_1321.UM146_17960,iUTI89_1310.UTI89_C4099,ic_1306.c4378	DALR_1,tRNA_synt_2f
MGYG000297001_01065	314287.GB2207_09691	1.66e-250	696.0	COG0733@1|root,COG0733@2|Bacteria,1MUZJ@1224|Proteobacteria,1RPCT@1236|Gammaproteobacteria,1J4XY@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	COG0733 Na -dependent transporters of the SNF family	-	-	-	ko:K03308	-	-	-	-	ko00000	2.A.22.4,2.A.22.5	-	-	SNF
MGYG000297001_01161	1396418.BATQ01000014_gene4356	1.06e-43	163.0	COG1680@1|root,COG1680@2|Bacteria,46TM4@74201|Verrucomicrobia	74201|Verrucomicrobia	V	Beta-lactamase	-	-	-	-	-	-	-	-	-	-	-	-	Beta-lactamase
MGYG000297001_01194	314287.GB2207_11528	2.36e-70	214.0	COG2259@1|root,COG2259@2|Bacteria,1N2JM@1224|Proteobacteria,1S8U9@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	DoxX	-	-	-	ko:K15977	-	-	-	-	ko00000	-	-	-	DoxX
MGYG000297001_01226	1415778.JQMM01000001_gene1147	4.65e-82	254.0	COG2071@1|root,COG2071@2|Bacteria,1MV8E@1224|Proteobacteria,1RS51@1236|Gammaproteobacteria,1J6PF@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	Peptidase C26	spuA	-	-	ko:K07010	-	-	-	-	ko00000,ko01002	-	-	-	Peptidase_C26
MGYG000297001_01258	326297.Sama_3575	1.86e-187	540.0	COG0596@1|root,COG0596@2|Bacteria,1R6KU@1224|Proteobacteria,1RNTQ@1236|Gammaproteobacteria,2QAGI@267890|Shewanellaceae	1236|Gammaproteobacteria	S	PFAM alpha beta hydrolase fold	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1,Abhydrolase_4
MGYG000297001_01322	1408164.MOLA814_00428	1.29e-114	335.0	COG5524@1|root,COG5524@2|Bacteria,1RB6T@1224|Proteobacteria	1224|Proteobacteria	S	COG5524 Bacteriorhodopsin	-	-	-	-	-	-	-	-	-	-	-	-	Bac_rhodopsin
MGYG000297001_01354	314287.GB2207_03127	0.0	942.0	COG1472@1|root,COG1472@2|Bacteria,1N0Q4@1224|Proteobacteria,1RNK6@1236|Gammaproteobacteria	1236|Gammaproteobacteria	G	PFAM glycoside hydrolase family 3 domain protein	-	-	3.2.1.21	ko:K05349	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110	-	R00026,R02558,R02887,R02985,R03527,R04949,R04998,R10035,R10039,R10040	RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248	ko00000,ko00001,ko01000	-	GH3	-	F5_F8_type_C,Fn3-like,Glyco_hydro_3,Glyco_hydro_3_C
MGYG000297001_01386	566466.NOR53_2111	1.27e-212	605.0	COG3653@1|root,COG3653@2|Bacteria,1MWWY@1224|Proteobacteria,1RPIW@1236|Gammaproteobacteria,1J7FI@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	Q	Amidohydrolase family	-	-	3.5.1.81	ko:K06015	-	-	R02192	RC00064,RC00328	ko00000,ko01000	-	-	-	Amidohydro_3
MGYG000297001_01450	1411685.U062_01933	4.23e-37	128.0	COG5626@1|root,COG5626@2|Bacteria,1N8QB@1224|Proteobacteria,1SDJI@1236|Gammaproteobacteria,1J70X@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	Protein of unknown function (DUF2288)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2288
MGYG000297001_01674	1122137.AQXF01000003_gene2315	5.41e-126	368.0	COG1834@1|root,COG1834@2|Bacteria,1R7NG@1224|Proteobacteria,2U4ZK@28211|Alphaproteobacteria	28211|Alphaproteobacteria	E	Amidinotransferase	-	-	-	-	-	-	-	-	-	-	-	-	Amidinotransf
MGYG000297001_01379	1411685.U062_00802	1.85e-228	640.0	COG1473@1|root,COG1473@2|Bacteria,1MUIV@1224|Proteobacteria,1RQAM@1236|Gammaproteobacteria,1J568@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	COG1473 Metal-dependent amidase aminoacylase carboxypeptidase	hipO	-	-	ko:K01436	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	M20_dimer,Peptidase_M20
MGYG000297001_00005	314287.GB2207_01887	1.53e-197	565.0	COG3119@1|root,COG3119@2|Bacteria,1MV0B@1224|Proteobacteria,1RMJ0@1236|Gammaproteobacteria	1236|Gammaproteobacteria	P	choline-sulfatase	-	-	-	-	-	-	-	-	-	-	-	-	DUF4976,Sulfatase
MGYG000297001_00037	187272.Mlg_1040	1.94e-72	220.0	COG0346@1|root,COG0346@2|Bacteria,1RCYX@1224|Proteobacteria,1S1Z9@1236|Gammaproteobacteria,1WYEZ@135613|Chromatiales	135613|Chromatiales	E	PFAM Glyoxalase bleomycin resistance protein dioxygenase	-	-	4.4.1.5	ko:K01759	ko00620,map00620	-	R02530	RC00004,RC00740	ko00000,ko00001,ko01000	-	-	-	Glyoxalase
MGYG000297001_00069	314287.GB2207_02327	4.62e-71	218.0	COG1286@1|root,COG1286@2|Bacteria,1NF4G@1224|Proteobacteria,1RQ58@1236|Gammaproteobacteria,1J6GJ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	membrane protein, required for colicin V production	cvpA	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0008152,GO:0009058,GO:0009403,GO:0009404,GO:0009987,GO:0016020,GO:0019748,GO:0044237,GO:0044249,GO:0044464,GO:0044550,GO:0071944	-	ko:K03558	-	-	-	-	ko00000	-	-	-	Colicin_V
MGYG000297001_00101	314287.GB2207_00575	2.02e-146	423.0	COG0625@1|root,COG0625@2|Bacteria,1Q9ND@1224|Proteobacteria	1224|Proteobacteria	O	COG0625 Glutathione S-transferase	-	-	-	-	-	-	-	-	-	-	-	-	GST_C_2,GST_N_3
MGYG000297001_00197	1411685.U062_01339	4.71e-60	187.0	COG0509@1|root,COG0509@2|Bacteria,1RGV7@1224|Proteobacteria,1S656@1236|Gammaproteobacteria,1J6D5@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein	gcvH	-	-	ko:K02437	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	M00532	R01221	RC00022,RC02834	ko00000,ko00001,ko00002	-	-	-	GCV_H
MGYG000297001_00294	247633.GP2143_17426	1.05e-244	676.0	COG0183@1|root,COG0183@2|Bacteria,1MU5G@1224|Proteobacteria,1RM93@1236|Gammaproteobacteria	1236|Gammaproteobacteria	I	Catalyzes the final step of fatty acid oxidation in which acetyl-CoA is released and the CoA ester of a fatty acid two carbons shorter is formed	atoB	-	2.3.1.9	ko:K00626	ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020	M00088,M00095,M00373,M00374,M00375	R00238,R01177	RC00004,RC00326	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Thiolase_C,Thiolase_N
MGYG000297001_00327	1411685.U062_00856	4.92e-107	313.0	COG0259@1|root,COG0259@2|Bacteria,1NZUU@1224|Proteobacteria,1RMQ2@1236|Gammaproteobacteria,1J5RI@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	Catalyzes the oxidation of either pyridoxine 5'- phosphate (PNP) or pyridoxamine 5'-phosphate (PMP) into pyridoxal 5'-phosphate (PLP)	pdxH	GO:0000166,GO:0003674,GO:0003824,GO:0004733,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006725,GO:0006732,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008614,GO:0008615,GO:0009058,GO:0009108,GO:0009110,GO:0009443,GO:0009987,GO:0010181,GO:0016491,GO:0016638,GO:0016641,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019842,GO:0032553,GO:0032991,GO:0034641,GO:0036094,GO:0042301,GO:0042364,GO:0042802,GO:0042803,GO:0042816,GO:0042819,GO:0042822,GO:0042823,GO:0043094,GO:0043167,GO:0043168,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046184,GO:0046483,GO:0046983,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0055114,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617,GO:1902444	1.4.3.5	ko:K00275	ko00750,ko01100,ko01120,map00750,map01100,map01120	M00124	R00277,R00278,R01710,R01711	RC00048,RC00116	ko00000,ko00001,ko00002,ko01000	-	-	-	PNP_phzG_C,Putative_PNPOx
MGYG000297001_00359	314287.GB2207_05307	1.25e-253	700.0	COG0304@1|root,COG0304@2|Bacteria,1MU1X@1224|Proteobacteria,1RMDE@1236|Gammaproteobacteria,1J5AQ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	IQ	Belongs to the beta-ketoacyl-ACP synthases family	fabB	GO:0003674,GO:0003824,GO:0004312,GO:0004315,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009987,GO:0016053,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0071704,GO:0072330,GO:1901576	2.3.1.41	ko:K00647	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212	M00083,M00572	R04355,R04726,R04952,R04957,R04960,R04963,R04968,R07762,R10115,R10119	RC00039,RC02728,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	iAF1260.b2323,iAPECO1_1312.APECO1_4241,iB21_1397.B21_02208,iBWG_1329.BWG_2097,iE2348C_1286.E2348C_2463,iEC042_1314.EC042_2564,iEC55989_1330.EC55989_2567,iECABU_c1320.ECABU_c26560,iECBD_1354.ECBD_1336,iECB_1328.ECB_02248,iECDH10B_1368.ECDH10B_2485,iECDH1ME8569_1439.ECDH1ME8569_2261,iECD_1391.ECD_02248,iECED1_1282.ECED1_2787,iECIAI1_1343.ECIAI1_2400,iECIAI39_1322.ECIAI39_2472,iECNA114_1301.ECNA114_2414,iECO103_1326.ECO103_2787,iECO111_1330.ECO111_3071,iECO26_1355.ECO26_3311,iECOK1_1307.ECOK1_2605,iECP_1309.ECP_2362,iECS88_1305.ECS88_2471,iECSE_1348.ECSE_2632,iECSF_1327.ECSF_2200,iECUMN_1333.ECUMN_2663,iECW_1372.ECW_m2512,iEKO11_1354.EKO11_1442,iETEC_1333.ETEC_2459,iEcDH1_1363.EcDH1_1333,iEcHS_1320.EcHS_A2474,iEcSMS35_1347.EcSMS35_2480,iEcolC_1368.EcolC_1329,iJN746.PP_4175,iJO1366.b2323,iJR904.b2323,iLF82_1304.LF82_0605,iNRG857_1313.NRG857_11765,iSBO_1134.SBO_2360,iUMN146_1321.UM146_05195,iUTI89_1310.UTI89_C2608,iWFL_1372.ECW_m2512,iY75_1357.Y75_RS12180,ic_1306.c2869	FabA,GTP_EFTU,Ketoacyl-synt_C,ketoacyl-synt
MGYG000297001_00391	314287.GB2207_01682	6.84e-221	619.0	COG0665@1|root,COG0665@2|Bacteria,1MVGP@1224|Proteobacteria,1RNJ9@1236|Gammaproteobacteria	1236|Gammaproteobacteria	E	oxidoreductase	ordL	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0008152,GO:0016491,GO:0044424,GO:0044464,GO:0055114	-	ko:K09471	ko00330,ko01100,map00330,map01100	M00136	R07415	RC00062	ko00000,ko00001,ko00002,ko01000	-	-	-	DAO
MGYG000297001_00423	314287.GB2207_01837	0.0	1114.0	COG2225@1|root,COG2225@2|Bacteria,1MVEV@1224|Proteobacteria,1RPVI@1236|Gammaproteobacteria,1J4QN@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	Involved in the glycolate utilization. Catalyzes the condensation and subsequent hydrolysis of acetyl-coenzyme A (acetyl-CoA) and glyoxylate to form malate and CoA	glcB	GO:0000287,GO:0003674,GO:0003824,GO:0004474,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006082,GO:0006091,GO:0006099,GO:0006101,GO:0008150,GO:0008152,GO:0009056,GO:0009060,GO:0009436,GO:0009987,GO:0015980,GO:0016054,GO:0016740,GO:0016746,GO:0016999,GO:0017144,GO:0019752,GO:0032787,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0045333,GO:0046185,GO:0046395,GO:0046487,GO:0046872,GO:0046912,GO:0055114,GO:0071704,GO:0072329,GO:0072350,GO:1901575	2.3.3.9	ko:K01638	ko00620,ko00630,ko01100,ko01110,ko01120,ko01200,map00620,map00630,map01100,map01110,map01120,map01200	M00012	R00472	RC00004,RC00308,RC02747	ko00000,ko00001,ko00002,ko01000	-	-	iECSF_1327.ECSF_2799,iECW_1372.ECW_m3242,iEKO11_1354.EKO11_0745,iJN746.PP_0356,iWFL_1372.ECW_m3242	Malate_synthase
MGYG000297001_00456	1121939.L861_10775	2.15e-213	599.0	COG0477@1|root,COG2814@2|Bacteria,1QWEI@1224|Proteobacteria,1T3J4@1236|Gammaproteobacteria,1XS00@135619|Oceanospirillales	135619|Oceanospirillales	EGP	Nucleoside H+ symporter	-	-	-	-	-	-	-	-	-	-	-	-	Nuc_H_symport
MGYG000297001_00488	1411685.U062_00362	0.0	1067.0	COG1053@1|root,COG1053@2|Bacteria,1MU5M@1224|Proteobacteria,1RMU2@1236|Gammaproteobacteria,1J4I0@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	C	Belongs to the FAD-dependent oxidoreductase 2 family. FRD SDH subfamily	sdhA	GO:0000104,GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006082,GO:0006091,GO:0006099,GO:0006101,GO:0008150,GO:0008152,GO:0009055,GO:0009060,GO:0009061,GO:0009987,GO:0015980,GO:0016020,GO:0016491,GO:0016627,GO:0016999,GO:0017144,GO:0019752,GO:0022900,GO:0032991,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0045273,GO:0045274,GO:0045281,GO:0045282,GO:0045333,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0070469,GO:0070470,GO:0071704,GO:0071944,GO:0072350,GO:0097159,GO:0098796,GO:0098797,GO:0098803,GO:1901265,GO:1901363,GO:1902494,GO:1990204	1.3.5.1,1.3.5.4	ko:K00239	ko00020,ko00190,ko00650,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko05134,map00020,map00190,map00650,map00720,map01100,map01110,map01120,map01130,map01200,map05134	M00009,M00011,M00149,M00173,M00374,M00376	R02164	RC00045	ko00000,ko00001,ko00002,ko01000	-	-	iE2348C_1286.E2348C_0603,iJN746.PP_4191,iPC815.YPO1111	FAD_binding_2,Succ_DH_flav_C
MGYG000297001_00520	1411685.U062_02003	6.88e-106	309.0	COG1595@1|root,COG1595@2|Bacteria,1MX7T@1224|Proteobacteria,1RN64@1236|Gammaproteobacteria,1J5Q9@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	K	Belongs to the sigma-70 factor family. ECF subfamily	rpoE	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0006950,GO:0006970,GO:0008150,GO:0009266,GO:0009628,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1903506,GO:2000112,GO:2001141	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r2,Sigma70_r4_2
MGYG000297001_00552	1122137.AQXF01000007_gene3469	5.84e-105	313.0	COG0388@1|root,COG0388@2|Bacteria,1MY3W@1224|Proteobacteria,2TTKF@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	Is an aliphatic amidase with a restricted substrate specificity, as it only hydrolyzes formamide	-	-	-	-	-	-	-	-	-	-	-	-	CN_hydrolase
MGYG000297001_00617	1411685.U062_01283	4.76e-118	346.0	COG0613@1|root,COG0613@2|Bacteria,1MWIH@1224|Proteobacteria,1RNCG@1236|Gammaproteobacteria,1J600@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	metal-dependent phosphoesterases (PHP family)	trpH	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0004529,GO:0004532,GO:0004534,GO:0004536,GO:0004540,GO:0005488,GO:0006139,GO:0006259,GO:0006521,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008252,GO:0008409,GO:0009987,GO:0010565,GO:0016070,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0016796,GO:0016895,GO:0016896,GO:0019222,GO:0030145,GO:0031323,GO:0033238,GO:0034641,GO:0035312,GO:0042578,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0046872,GO:0046914,GO:0050789,GO:0050794,GO:0051171,GO:0062012,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0090305,GO:0090357,GO:0090501,GO:0090503,GO:0140097,GO:0140098,GO:1901360	3.1.3.97	ko:K07053	-	-	R00188,R11188	RC00078	ko00000,ko01000	-	-	-	PHP
MGYG000297001_00649	215803.DB30_1786	2.22e-112	338.0	COG0002@1|root,COG0002@2|Bacteria,1MVJ6@1224|Proteobacteria,42MDN@68525|delta/epsilon subdivisions,2WINX@28221|Deltaproteobacteria,2YTTI@29|Myxococcales	28221|Deltaproteobacteria	E	Catalyzes the NADPH-dependent reduction of N-acetyl-5- glutamyl phosphate to yield N-acetyl-L-glutamate 5-semialdehyde	argC	-	1.2.1.38	ko:K00145	ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230	M00028,M00845	R03443	RC00684	ko00000,ko00001,ko00002,ko01000	-	-	-	Semialdhyde_dh,Semialdhyde_dhC
MGYG000297001_00681	314287.GB2207_11703	2.91e-222	619.0	COG0206@1|root,COG0206@2|Bacteria,1MV2X@1224|Proteobacteria,1RPZS@1236|Gammaproteobacteria,1J5BU@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity	ftsZ	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0022607,GO:0032153,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0034622,GO:0035639,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0043933,GO:0044085,GO:0044424,GO:0044464,GO:0051258,GO:0051301,GO:0065003,GO:0071840,GO:0097159,GO:0097367,GO:1901265,GO:1901363	-	ko:K03531	ko04112,map04112	-	-	-	ko00000,ko00001,ko02048,ko03036,ko04812	-	-	-	FtsZ_C,Tubulin
MGYG000297001_01350	234267.Acid_7336	1.08e-136	413.0	COG1233@1|root,COG1233@2|Bacteria,3Y3T3@57723|Acidobacteria	57723|Acidobacteria	Q	Flavin containing amine oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	Amino_oxidase,NAD_binding_8
MGYG000297001_01153	1411685.U062_00441	8.8e-174	499.0	COG4949@1|root,COG4949@2|Bacteria,1MVI2@1224|Proteobacteria,1RR20@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Protein of unknown function (DUF3422)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3422
MGYG000297001_00922	1411685.U062_00340	2.5e-142	404.0	COG5012@1|root,COG5012@2|Bacteria,1QDZ3@1224|Proteobacteria,1RYST@1236|Gammaproteobacteria,1J90C@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	B12 binding domain	-	-	-	-	-	-	-	-	-	-	-	-	B12-binding,B12-binding_2
