#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000307531_01321	1127673.GLIP_3215	7.53e-184	527.0	2DBF1@1|root,2Z8VU@2|Bacteria,1MV31@1224|Proteobacteria,1RSDF@1236|Gammaproteobacteria,46AZK@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	CRISPR-associated protein (Cas_Csy1)	csy1	-	-	ko:K19127	-	-	-	-	ko00000,ko02048	-	-	-	Cas_Csy1
MGYG000307531_01353	312309.VF_A0864	6.4e-207	577.0	COG1018@1|root,COG1018@2|Bacteria,1MY2Q@1224|Proteobacteria,1RR5A@1236|Gammaproteobacteria,1XSSA@135623|Vibrionales	135623|Vibrionales	C	COG1018 Flavodoxin reductases (ferredoxin-NADPH reductases) family 1	gbcB	-	-	ko:K11933	-	-	-	-	ko00000,ko01000	-	-	-	FAD_binding_6,Fer2,NAD_binding_1
MGYG000307531_01385	316275.VSAL_II0758	0.0	1315.0	COG4232@1|root,COG4233@1|root,COG4232@2|Bacteria,COG4233@2|Bacteria,1MU8W@1224|Proteobacteria,1RPF7@1236|Gammaproteobacteria,1XTSN@135623|Vibrionales	135623|Vibrionales	CO	to be involved in C-type cytochrome biogenesis	-	-	-	ko:K08344	-	-	-	-	ko00000,ko02000	5.A.1.5	-	-	DsbC,DsbD,Thioredoxin_7
MGYG000307531_01417	316275.VSAL_II0781	6.98e-145	410.0	COG4149@1|root,COG4149@2|Bacteria,1MUXR@1224|Proteobacteria,1RRDV@1236|Gammaproteobacteria,1XSFP@135623|Vibrionales	135623|Vibrionales	P	COG4149 ABC-type molybdate transport system, permease component	modB	-	-	ko:K02018	ko02010,map02010	M00189	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.8	-	-	BPD_transp_1
MGYG000307531_01451	312309.VF_A0255	2.52e-168	472.0	COG2207@1|root,COG2207@2|Bacteria,1NETZ@1224|Proteobacteria,1RRXN@1236|Gammaproteobacteria,1XSYH@135623|Vibrionales	135623|Vibrionales	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	AraC_binding,HTH_18
MGYG000307531_01484	316275.VSAL_I2816	5.77e-250	691.0	COG0477@1|root,COG2814@2|Bacteria,1MV8D@1224|Proteobacteria,1RNF0@1236|Gammaproteobacteria,1XTRW@135623|Vibrionales	135623|Vibrionales	EGP	of the major facilitator superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
MGYG000307531_01516	312309.VF_2404	1.94e-99	290.0	COG3160@1|root,COG3160@2|Bacteria,1RHBB@1224|Proteobacteria,1S420@1236|Gammaproteobacteria,1XWY4@135623|Vibrionales	135623|Vibrionales	K	Belongs to the Rsd AlgQ family	rsd	-	-	ko:K07740	-	-	-	-	ko00000	-	-	-	Rsd_AlgQ
MGYG000307531_01548	316275.VSAL_II0287	0.0	1444.0	COG3127@1|root,COG3127@2|Bacteria,1MU9R@1224|Proteobacteria,1RM8Y@1236|Gammaproteobacteria,1XSX0@135623|Vibrionales	135623|Vibrionales	Q	ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component	-	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX,MacB_PCD
MGYG000307531_01580	312309.VF_A1093	7.42e-37	125.0	28TJ4@1|root,2ZFSY@2|Bacteria,1PAQU@1224|Proteobacteria,1SVM5@1236|Gammaproteobacteria,1XZ5S@135623|Vibrionales	135623|Vibrionales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000307531_01612	312309.VF_A0079	2.69e-55	179.0	COG2165@1|root,COG2165@2|Bacteria,1N9YF@1224|Proteobacteria,1SDMA@1236|Gammaproteobacteria,1XYDJ@135623|Vibrionales	135623|Vibrionales	NU	Prokaryotic N-terminal methylation motif	mshC	-	-	ko:K10926	ko05111,map05111	-	-	-	ko00000,ko00001,ko02044	-	-	-	GspH,N_methyl
MGYG000307531_01644	1215092.PA6_032_00590	3e-38	137.0	2EK93@1|root,33DZC@2|Bacteria,1NI7Y@1224|Proteobacteria,1SJBK@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000307531_01676	316275.VSAL_I0448	1.92e-206	571.0	COG1210@1|root,COG1210@2|Bacteria,1MV5F@1224|Proteobacteria,1RNDX@1236|Gammaproteobacteria,1XT3R@135623|Vibrionales	135623|Vibrionales	M	UTP--glucose-1-phosphate uridylyltransferase	galU	-	2.7.7.9	ko:K00963	ko00040,ko00052,ko00500,ko00520,ko01100,ko01130,map00040,map00052,map00500,map00520,map01100,map01130	M00129,M00361,M00362,M00549	R00289	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NTP_transferase
MGYG000307531_01708	312309.VF_0385	2.75e-93	273.0	COG1762@1|root,COG1762@2|Bacteria,1RD0E@1224|Proteobacteria,1S668@1236|Gammaproteobacteria,1XWXU@135623|Vibrionales	135623|Vibrionales	G	Phosphotransferase system mannitol fructose-specific IIA domain (Ntr-type)	ptsN	-	-	ko:K02806	ko02060,map02060	-	-	-	ko00000,ko00001,ko01000,ko02000	-	-	-	PTS_EIIA_2
MGYG000307531_01741	701176.VIBRN418_17288	7.32e-14	75.1	28UCH@1|root,2ZGHU@2|Bacteria,1PBRK@1224|Proteobacteria,1SVKQ@1236|Gammaproteobacteria,1XZZ0@135623|Vibrionales	135623|Vibrionales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000307531_01773	316275.VSAL_II0111	8.73e-161	452.0	COG3883@1|root,COG3883@2|Bacteria,1MZ9M@1224|Proteobacteria,1T2AD@1236|Gammaproteobacteria,1XUWI@135623|Vibrionales	135623|Vibrionales	S	Protein of unknown function (DUF3450)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3450
MGYG000307531_01805	312309.VF_A0137	7.56e-91	271.0	COG0500@1|root,COG0500@2|Bacteria,1R5D7@1224|Proteobacteria,1T35X@1236|Gammaproteobacteria,1Y350@135623|Vibrionales	135623|Vibrionales	Q	Tellurite resistance protein TehB	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_23,Methyltransf_25
MGYG000307531_01837	316275.VSAL_I1711	3.86e-78	232.0	2E73W@1|root,331NB@2|Bacteria,1N81U@1224|Proteobacteria,1SCT8@1236|Gammaproteobacteria,1XXHR@135623|Vibrionales	135623|Vibrionales	S	Protein of unknown function (DUF2750)	SO1991	-	-	-	-	-	-	-	-	-	-	-	DUF2750
MGYG000307531_01869	617140.AJZE01000050_gene27	9.92e-102	298.0	COG1309@1|root,COG1309@2|Bacteria,1NJJF@1224|Proteobacteria,1THT9@1236|Gammaproteobacteria,1XXGV@135623|Vibrionales	135623|Vibrionales	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
MGYG000307531_01901	316275.VSAL_I2258	0.0	1385.0	COG0370@1|root,COG0370@2|Bacteria,1MUZC@1224|Proteobacteria,1RME9@1236|Gammaproteobacteria,1XSYA@135623|Vibrionales	135623|Vibrionales	P	transporter of a GTP-driven Fe(2 ) uptake system	feoB	-	-	ko:K04759	-	-	-	-	ko00000,ko02000	9.A.8.1	-	-	FeoB_C,FeoB_N,Gate
MGYG000307531_01933	316275.VSAL_I1612	6.04e-179	502.0	COG0697@1|root,COG0697@2|Bacteria,1MWSU@1224|Proteobacteria,1RSF8@1236|Gammaproteobacteria,1XTMR@135623|Vibrionales	135623|Vibrionales	EG	COG0697 Permeases of the drug metabolite transporter (DMT) superfamily	-	-	-	-	-	-	-	-	-	-	-	-	EamA
MGYG000307531_01966	316275.VSAL_I1729	0.0	987.0	COG1164@1|root,COG1164@2|Bacteria,1MXAC@1224|Proteobacteria,1S6M5@1236|Gammaproteobacteria,1XVUU@135623|Vibrionales	135623|Vibrionales	E	COG1164 Oligoendopeptidase F	-	-	-	ko:K08602	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M3,Peptidase_M3_N
MGYG000307531_01999	312309.VF_1598	0.0	1522.0	COG3325@1|root,COG3979@1|root,COG3325@2|Bacteria,COG3979@2|Bacteria,1MWAR@1224|Proteobacteria,1RPNS@1236|Gammaproteobacteria,1XT0T@135623|Vibrionales	135623|Vibrionales	G	COG3325 Chitinase	chiA	-	3.2.1.14	ko:K01183	ko00520,ko01100,map00520,map01100	-	R01206,R02334	RC00467	ko00000,ko00001,ko01000	-	GH18	-	CBM_5_12,CBM_5_12_2,ChitinaseA_N,Glyco_hydro_18,REJ
MGYG000307531_02032	316275.VSAL_I1892	1.78e-18	75.9	COG4890@1|root,COG4890@2|Bacteria,1NGDQ@1224|Proteobacteria,1SGGW@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Cyd operon protein YbgT	ybgT	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0008150,GO:0008152,GO:0016020,GO:0016021,GO:0016491,GO:0016679,GO:0019867,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0055114,GO:0071944	1.10.3.14	ko:K00424	ko00190,ko02020,map00190,map02020	M00153	-	-	ko00000,ko00001,ko01000	3.D.4.3	-	-	YbgT_YccB
MGYG000307531_02064	316275.VSAL_I1287	6.43e-110	315.0	COG0565@1|root,COG0565@2|Bacteria,1QVUG@1224|Proteobacteria,1T2J9@1236|Gammaproteobacteria,1XW9E@135623|Vibrionales	135623|Vibrionales	J	SpoU rRNA Methylase family	-	-	-	-	-	-	-	-	-	-	-	-	SpoU_methylase
MGYG000307531_02096	312309.VF_1087	1.77e-74	226.0	28U1S@1|root,324FF@2|Bacteria,1QKC0@1224|Proteobacteria,1TIFG@1236|Gammaproteobacteria,1XZ1D@135623|Vibrionales	135623|Vibrionales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000307531_02128	675816.VIA_001042	1.1e-228	659.0	COG1455@1|root,COG2200@1|root,COG1455@2|Bacteria,COG2200@2|Bacteria,1MXAG@1224|Proteobacteria,1RSMG@1236|Gammaproteobacteria,1XVNS@135623|Vibrionales	135623|Vibrionales	GT	COG1455 Phosphotransferase system cellobiose-specific component IIC	-	-	-	-	-	-	-	-	-	-	-	-	EAL,PTS_EIIC
MGYG000307531_02161	316275.VSAL_I0793	3.36e-179	500.0	COG2912@1|root,COG2912@2|Bacteria,1MVJQ@1224|Proteobacteria,1RQ7V@1236|Gammaproteobacteria,1XSET@135623|Vibrionales	135623|Vibrionales	S	Transglutaminase-like superfamily	ychA	-	-	-	-	-	-	-	-	-	-	-	TPR_9,Transglut_core2
MGYG000307531_02194	312309.VF_0804	0.0	1098.0	COG0367@1|root,COG0367@2|Bacteria,1MW4E@1224|Proteobacteria,1RQ7D@1236|Gammaproteobacteria,1XSW2@135623|Vibrionales	135623|Vibrionales	E	Asparagine synthetase B	asnB	-	6.3.5.4	ko:K01953	ko00250,ko01100,ko01110,map00250,map01100,map01110	-	R00578	RC00010	ko00000,ko00001,ko01000,ko01002	-	-	-	Asn_synthase,GATase_7
MGYG000307531_02226	316275.VSAL_I1428	9.5e-127	363.0	COG0625@1|root,COG0625@2|Bacteria,1RD2G@1224|Proteobacteria,1RQGI@1236|Gammaproteobacteria,1XWVB@135623|Vibrionales	135623|Vibrionales	O	Glutathione S-transferase, C-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	GST_C,GST_C_2,GST_N_3
MGYG000307531_02387	316275.VSAL_I1870	0.0	948.0	COG4656@1|root,COG4656@2|Bacteria,1QTUI@1224|Proteobacteria,1RMIM@1236|Gammaproteobacteria,1XTPN@135623|Vibrionales	135623|Vibrionales	C	Part of a membrane complex involved in electron transport	rnfC	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016491,GO:0016651,GO:0055114	-	ko:K03615	-	-	-	-	ko00000	-	-	-	Complex1_51K,Fer4,Fer4_10,Fer4_4,Fer4_7,Fer4_8,RnfC_N,SLBB
MGYG000307531_02419	312309.VF_0901	0.0	1035.0	COG4988@1|root,COG4988@2|Bacteria,1QU1N@1224|Proteobacteria,1RNPI@1236|Gammaproteobacteria,1XUSA@135623|Vibrionales	135623|Vibrionales	CO	COG4988 ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components	cydD	-	-	ko:K16013	ko02010,map02010	-	-	-	ko00000,ko00001,ko02000	3.A.1.129	-	-	ABC_membrane,ABC_tran
MGYG000307531_02451	312309.VF_2138	0.0	1904.0	COG0642@1|root,COG0745@1|root,COG2770@1|root,COG0745@2|Bacteria,COG2205@2|Bacteria,COG2770@2|Bacteria,1NRP8@1224|Proteobacteria,1T1Y4@1236|Gammaproteobacteria,1XTDR@135623|Vibrionales	135623|Vibrionales	T	Histidine kinase	chiS	-	-	ko:K19694	-	-	-	-	ko00000,ko01001,ko02022	-	-	-	HAMP,HATPase_c,HisKA,PAS,PAS_8,Response_reg
MGYG000307531_02483	316275.VSAL_I1095	1.8e-193	538.0	COG2207@1|root,COG2207@2|Bacteria,1MUEM@1224|Proteobacteria,1RQQK@1236|Gammaproteobacteria,1XUDC@135623|Vibrionales	135623|Vibrionales	K	COG2207 AraC-type DNA-binding domain-containing proteins	-	-	-	-	-	-	-	-	-	-	-	-	AraC_N,HTH_18,HTH_AraC
MGYG000307531_02515	312309.VF_1561	4.29e-260	719.0	COG2199@1|root,COG3706@2|Bacteria,1MX83@1224|Proteobacteria,1RR0S@1236|Gammaproteobacteria,1Y2SW@135623|Vibrionales	135623|Vibrionales	T	diguanylate cyclase	-	-	-	-	-	-	-	-	-	-	-	-	CIA30,GGDEF,dCache_3
MGYG000307531_02547	312309.VF_1200	2.55e-199	573.0	COG2199@1|root,COG3706@2|Bacteria,1NTBI@1224|Proteobacteria,1SKX0@1236|Gammaproteobacteria,1XWGS@135623|Vibrionales	135623|Vibrionales	T	GAF domain	-	-	-	-	-	-	-	-	-	-	-	-	GAF_2,GGDEF
MGYG000307531_02579	312309.VF_1173	5.58e-45	149.0	2B9S7@1|root,3234W@2|Bacteria,1QKAQ@1224|Proteobacteria,1TIE8@1236|Gammaproteobacteria,1XYYY@135623|Vibrionales	135623|Vibrionales	S	Protein of unknown function (DUF2799)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2799
MGYG000307531_02614	316275.VSAL_I0641	2.38e-94	275.0	COG1238@1|root,COG1238@2|Bacteria,1RHUV@1224|Proteobacteria,1S4XE@1236|Gammaproteobacteria,1XX13@135623|Vibrionales	135623|Vibrionales	S	membrane	yqaA	-	-	-	-	-	-	-	-	-	-	-	SNARE_assoc
MGYG000307531_02646	312309.VF_1446	5.8e-207	575.0	COG1172@1|root,COG1172@2|Bacteria,1MX7D@1224|Proteobacteria,1RNTS@1236|Gammaproteobacteria,1XTC8@135623|Vibrionales	135623|Vibrionales	G	Belongs to the binding-protein-dependent transport system permease family	rbsC	-	-	ko:K10440	ko02010,map02010	M00212	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	-	BPD_transp_2
MGYG000307531_02678	312309.VF_0883	9.55e-276	762.0	COG0702@1|root,COG0702@2|Bacteria,1MW54@1224|Proteobacteria,1RNS7@1236|Gammaproteobacteria,1XTP2@135623|Vibrionales	135623|Vibrionales	GM	nucleoside-diphosphate-sugar epimerases	ybjT	-	-	-	-	-	-	-	-	-	-	-	DUF2867,Epimerase,NAD_binding_10
MGYG000307531_02710	316275.VSAL_II0103	1.13e-170	477.0	COG1349@1|root,COG1349@2|Bacteria,1MUJG@1224|Proteobacteria,1RQW3@1236|Gammaproteobacteria,1XVBX@135623|Vibrionales	135623|Vibrionales	K	DeoR C terminal sensor domain	-	-	-	-	-	-	-	-	-	-	-	-	DeoRC,HTH_DeoR
MGYG000307531_02743	312309.VF_1997	1.09e-197	549.0	COG0061@1|root,COG0061@2|Bacteria,1MUBC@1224|Proteobacteria,1RP84@1236|Gammaproteobacteria,1XTTS@135623|Vibrionales	135623|Vibrionales	F	Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP	nadK	-	2.7.1.23	ko:K00858	ko00760,ko01100,map00760,map01100	-	R00104	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	NAD_kinase
MGYG000307531_02775	312309.VF_A1147	6.12e-166	466.0	COG0561@1|root,COG0561@2|Bacteria,1Q5HK@1224|Proteobacteria,1RQ8H@1236|Gammaproteobacteria,1XTJJ@135623|Vibrionales	135623|Vibrionales	S	hydrolases of the HAD superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
MGYG000307531_02807	1219065.VPR01S_01_00980	3.75e-15	69.7	2DPBN@1|root,331EB@2|Bacteria,1NA64@1224|Proteobacteria,1SCQN@1236|Gammaproteobacteria,1XYZV@135623|Vibrionales	135623|Vibrionales	S	Cysteine-rich CPXCG	-	-	-	-	-	-	-	-	-	-	-	-	Cys_rich_CPXG
MGYG000307531_02839	316275.VSAL_I2151	3.28e-68	213.0	COG4968@1|root,COG4968@2|Bacteria,1QUMW@1224|Proteobacteria,1T3SU@1236|Gammaproteobacteria,1XXD2@135623|Vibrionales	135623|Vibrionales	NU	Prokaryotic N-terminal methylation motif	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl
MGYG000307531_02871	312309.VF_1791	4.59e-194	540.0	COG1752@1|root,COG1752@2|Bacteria,1MUM9@1224|Proteobacteria,1RRA1@1236|Gammaproteobacteria,1XVTQ@135623|Vibrionales	135623|Vibrionales	S	Patatin-like phospholipase	-	-	-	ko:K07001	-	-	-	-	ko00000	-	-	-	Patatin
MGYG000307531_02940	316275.VSAL_I0311	1.28e-102	297.0	COG0049@1|root,COG0049@2|Bacteria,1MXC8@1224|Proteobacteria,1RN77@1236|Gammaproteobacteria,1XT47@135623|Vibrionales	135623|Vibrionales	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA	rpsG	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02992	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S7
MGYG000307531_02973	312309.VF_2170	5.79e-189	527.0	COG0414@1|root,COG0414@2|Bacteria,1MV1S@1224|Proteobacteria,1RMEG@1236|Gammaproteobacteria,1XT8P@135623|Vibrionales	135623|Vibrionales	H	Catalyzes the condensation of pantoate with beta-alanine in an ATP-dependent reaction via a pantoyl-adenylate intermediate	panC	GO:0003674,GO:0003824,GO:0004592,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006573,GO:0006575,GO:0006732,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009081,GO:0009108,GO:0009110,GO:0009987,GO:0015939,GO:0015940,GO:0016053,GO:0016874,GO:0016879,GO:0016881,GO:0019752,GO:0032787,GO:0033317,GO:0034641,GO:0042364,GO:0042398,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0051186,GO:0051188,GO:0071704,GO:0072330,GO:1901564,GO:1901566,GO:1901576,GO:1901605	6.3.2.1	ko:K01918	ko00410,ko00770,ko01100,ko01110,map00410,map00770,map01100,map01110	M00119	R02473	RC00096,RC00141	ko00000,ko00001,ko00002,ko01000	-	-	-	Pantoate_ligase
MGYG000307531_03008	1172190.M947_10060	8.34e-100	293.0	COG1898@1|root,COG1898@2|Bacteria,1R9YD@1224|Proteobacteria,42P3W@68525|delta/epsilon subdivisions,2YMZT@29547|Epsilonproteobacteria	29547|Epsilonproteobacteria	M	Catalyzes the epimerization of the C3' and C5'positions of dTDP-6-deoxy-D-xylo-4-hexulose, forming dTDP-6-deoxy-L-lyxo-4- hexulose	rfbC	-	5.1.3.13	ko:K01790	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R06514	RC01531	ko00000,ko00001,ko00002,ko01000	-	-	-	dTDP_sugar_isom
MGYG000307531_03040	575788.VS_2150	9.63e-232	650.0	COG2244@1|root,COG2244@2|Bacteria,1QUX9@1224|Proteobacteria,1RYR5@1236|Gammaproteobacteria,1Y240@135623|Vibrionales	135623|Vibrionales	S	Polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_synt,Polysacc_synt_3
MGYG000307531_00026	675814.VIC_005059	3.82e-99	294.0	COG0110@1|root,COG0110@2|Bacteria,1NZEF@1224|Proteobacteria,1TI8T@1236|Gammaproteobacteria,1XYNK@135623|Vibrionales	135623|Vibrionales	S	maltose O-acetyltransferase activity	-	-	-	-	-	-	-	-	-	-	-	-	Hexapep_2
MGYG000307531_00058	1280001.BAOA01000007_gene4018	6.6e-183	515.0	COG1566@1|root,COG1566@2|Bacteria,1MU7I@1224|Proteobacteria,1RMAD@1236|Gammaproteobacteria,1XW5D@135623|Vibrionales	135623|Vibrionales	V	COG1566 Multidrug resistance efflux pump	-	-	-	ko:K03543	-	M00701	-	-	ko00000,ko00002,ko02000	8.A.1.1	-	-	Biotin_lipoyl_2,HlyD,HlyD_3,HlyD_D23
MGYG000307531_00122	312309.VF_0067	0.0	1514.0	COG3072@1|root,COG3072@2|Bacteria,1PI5T@1224|Proteobacteria,1RMPZ@1236|Gammaproteobacteria,1XUEA@135623|Vibrionales	135623|Vibrionales	F	Adenylate cyclase	cyaA	-	4.6.1.1	ko:K05851	ko00230,ko02026,ko05111,map00230,map02026,map05111	-	R00089,R00434	RC00295	ko00000,ko00001,ko01000	-	-	-	Adenyl_cycl_N,Adenylate_cycl
MGYG000307531_00154	316275.VSAL_I2983	0.0	1301.0	COG0422@1|root,COG0422@2|Bacteria,1MUVV@1224|Proteobacteria,1RP1F@1236|Gammaproteobacteria,1XSWD@135623|Vibrionales	135623|Vibrionales	H	Catalyzes the synthesis of the hydroxymethylpyrimidine phosphate (HMP-P) moiety of thiamine from aminoimidazole ribotide (AIR) in a radical S-adenosyl-L-methionine (SAM)-dependent reaction	thiC	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006725,GO:0006766,GO:0006767,GO:0006772,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009228,GO:0009987,GO:0017144,GO:0018130,GO:0019438,GO:0034641,GO:0042364,GO:0042723,GO:0042724,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	4.1.99.17	ko:K03147	ko00730,ko01100,map00730,map01100	M00127	R03472	RC03251,RC03252	ko00000,ko00001,ko00002,ko01000	-	-	-	ThiC-associated,ThiC_Rad_SAM
MGYG000307531_00219	312309.VF_2540	2.27e-92	271.0	COG2922@1|root,COG2922@2|Bacteria,1RD5F@1224|Proteobacteria,1S43X@1236|Gammaproteobacteria,1XTHN@135623|Vibrionales	135623|Vibrionales	S	Belongs to the Smg family	smg	-	-	ko:K03747	-	-	-	-	ko00000	-	-	-	DUF494
MGYG000307531_00251	316275.VSAL_I2282	3.58e-78	235.0	2E3NU@1|root,32YKY@2|Bacteria,1N8N0@1224|Proteobacteria,1SDR8@1236|Gammaproteobacteria,1Y27Q@135623|Vibrionales	135623|Vibrionales	S	Protein of unknown function (DUF2802)	VC2058	-	-	-	-	-	-	-	-	-	-	-	DUF2802
MGYG000307531_00283	672.VV93_v1c21900	1.26e-09	57.8	2AWMQ@1|root,31NIF@2|Bacteria,1QK94@1224|Proteobacteria,1TICJ@1236|Gammaproteobacteria,1XYVG@135623|Vibrionales	135623|Vibrionales	-	-	flaI	-	-	ko:K06604	-	-	-	-	ko00000	-	-	-	-
MGYG000307531_00315	1136163.M565_ctg1P0373	1.03e-226	629.0	COG3203@1|root,COG3203@2|Bacteria,1RH1J@1224|Proteobacteria,1S473@1236|Gammaproteobacteria,1Y2NZ@135623|Vibrionales	135623|Vibrionales	M	Gram-negative porin	-	-	-	-	-	-	-	-	-	-	-	-	Porin_4
MGYG000307531_00347	316275.VSAL_I0773	0.0	962.0	COG4373@1|root,COG4373@2|Bacteria,1MXYV@1224|Proteobacteria,1RMCC@1236|Gammaproteobacteria,1XVE2@135623|Vibrionales	135623|Vibrionales	S	Terminase RNaseH-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_5,Terminase_6,Terminase_6C
MGYG000307531_00379	316275.VSAL_I2368	9.4e-90	266.0	COG1143@1|root,COG1145@1|root,COG1143@2|Bacteria,COG1145@2|Bacteria,1N09Y@1224|Proteobacteria,1S4EB@1236|Gammaproteobacteria,1XWXY@135623|Vibrionales	135623|Vibrionales	C	COG1145 Ferredoxin	napF	-	-	ko:K02572	-	-	-	-	ko00000	-	-	-	Fer4,Fer4_4,Fer4_7,Fer4_9
MGYG000307531_00411	312309.VF_1939	0.0	958.0	COG0741@1|root,COG1388@1|root,COG0741@2|Bacteria,COG1388@2|Bacteria,1MWKE@1224|Proteobacteria,1RMFZ@1236|Gammaproteobacteria,1XUFQ@135623|Vibrionales	135623|Vibrionales	M	COG0741 Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM invasin domains)	mltD	-	-	ko:K08307	-	-	-	-	ko00000,ko01000,ko01011	-	-	-	LysM,MLTD_N,SLT
MGYG000307531_00443	316275.VSAL_I2438	0.0	867.0	COG2224@1|root,COG2224@2|Bacteria,1MWIF@1224|Proteobacteria,1RQAK@1236|Gammaproteobacteria,1XTHW@135623|Vibrionales	135623|Vibrionales	C	Isocitrate lyase	aceA	-	4.1.3.1	ko:K01637	ko00630,ko01100,ko01110,ko01120,ko01200,map00630,map01100,map01110,map01120,map01200	M00012	R00479	RC00311,RC00313	ko00000,ko00001,ko00002,ko01000	-	-	-	ICL
MGYG000307531_00476	312309.VF_0579	4.73e-188	525.0	COG0583@1|root,COG0583@2|Bacteria,1MWVU@1224|Proteobacteria,1RPT8@1236|Gammaproteobacteria,1XTXE@135623|Vibrionales	135623|Vibrionales	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
