#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000297003_01937	1121104.AQXH01000001_gene953	3.96e-54	184.0	COG5495@1|root,COG5495@2|Bacteria	2|Bacteria	S	Domain of unknown function (DUF2520)	-	-	-	-	-	-	-	-	-	-	-	-	CTP_transf_like,DUF2520,F420_oxidored,NAD_binding_2,PDH,Pantoate_ligase,Rossmann-like
MGYG000297003_02001	479434.Sthe_3399	5.1e-221	636.0	COG2217@1|root,COG2217@2|Bacteria,2G5QF@200795|Chloroflexi	2|Bacteria	P	ATPase, P-type (transporting), HAD superfamily, subfamily IC	copA	-	3.6.3.3,3.6.3.5	ko:K01534	-	-	-	-	ko00000,ko01000	3.A.3.6	-	-	E1-E2_ATPase,Hydrolase
MGYG000297003_02033	1121930.AQXG01000001_gene1215	2.62e-183	523.0	COG0508@1|root,COG0508@2|Bacteria,4NFB9@976|Bacteroidetes,1IPXC@117747|Sphingobacteriia	976|Bacteroidetes	C	The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)	pdhC	-	2.3.1.12	ko:K00627	ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map01200	M00307	R00209,R02569	RC00004,RC02742,RC02857	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	2-oxoacid_dh,Biotin_lipoyl,E3_binding
MGYG000297003_02066	1121481.AUAS01000008_gene3133	1.21e-10	58.2	COG1826@1|root,COG1826@2|Bacteria,4NUNH@976|Bacteroidetes,47S09@768503|Cytophagia	976|Bacteroidetes	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system	tatA	-	-	ko:K03116	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	MttA_Hcf106
MGYG000297003_02099	1121930.AQXG01000002_gene2256	4.65e-263	728.0	COG0160@1|root,COG0160@2|Bacteria,4NGPB@976|Bacteroidetes,1IP2R@117747|Sphingobacteriia	976|Bacteroidetes	E	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	lat	-	2.6.1.36	ko:K03918	ko01100,map01100	-	R00457	RC00006,RC00062	ko00000,ko01000,ko01007	-	-	-	Aminotran_3
MGYG000297003_02131	1089439.KB902242_gene1087	1.94e-95	290.0	COG0329@1|root,COG0329@2|Bacteria,1MUCM@1224|Proteobacteria,1RNH9@1236|Gammaproteobacteria,4600W@72273|Thiotrichales	72273|Thiotrichales	E	Catalyzes the condensation of (S)-aspartate-beta- semialdehyde (S)-ASA and pyruvate to 4-hydroxy- tetrahydrodipicolinate (HTPA)	dapA	-	4.3.3.7	ko:K01714	ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R10147	RC03062,RC03063	ko00000,ko00001,ko00002,ko01000	-	-	-	DHDPS
MGYG000297003_02163	1121930.AQXG01000004_gene2979	3.15e-83	250.0	COG2096@1|root,COG2096@2|Bacteria,4NFHQ@976|Bacteroidetes,1IRY6@117747|Sphingobacteriia	976|Bacteroidetes	S	Cobalamin adenosyltransferase	yvqK	-	2.5.1.17	ko:K00798	ko00860,ko01100,map00860,map01100	M00122	R01492,R05220,R07268	RC00533	ko00000,ko00001,ko00002,ko01000	-	-	-	Cob_adeno_trans
MGYG000297003_02195	1121930.AQXG01000001_gene1015	0.0	1370.0	COG0437@1|root,COG0437@2|Bacteria,4NE5M@976|Bacteroidetes,1IPWZ@117747|Sphingobacteriia	976|Bacteroidetes	C	Oxidoreductase	nrfC	-	-	ko:K00184	-	-	-	-	ko00000	5.A.3	-	-	Fer4_7,Molydop_binding
MGYG000297003_00110	1121104.AQXH01000001_gene1491	1.67e-143	408.0	COG0500@1|root,COG2226@2|Bacteria,4NEBP@976|Bacteroidetes	976|Bacteroidetes	Q	Methylase involved in ubiquinone menaquinone biosynthesis	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_23
MGYG000297003_00009	1121104.AQXH01000001_gene1875	1.92e-187	531.0	COG0772@1|root,COG0772@2|Bacteria,4NFIM@976|Bacteroidetes,1IPWG@117747|Sphingobacteriia	976|Bacteroidetes	D	Belongs to the SEDS family	ftsW	-	-	ko:K03588	ko04112,map04112	-	-	-	ko00000,ko00001,ko02000,ko03036	2.A.103.1	-	-	FTSW_RODA_SPOVE
MGYG000297003_00041	661478.OP10G_1485	4.13e-47	173.0	2A78Y@1|root,30W5G@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DoxX
MGYG000297003_00073	1121930.AQXG01000006_gene819	9.36e-165	468.0	COG0039@1|root,COG0039@2|Bacteria,4NEJ7@976|Bacteroidetes,1IP11@117747|Sphingobacteriia	976|Bacteroidetes	C	Catalyzes the reversible oxidation of malate to oxaloacetate	mdh	-	1.1.1.37	ko:K00024	ko00020,ko00270,ko00620,ko00630,ko00680,ko00710,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00270,map00620,map00630,map00680,map00710,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00012,M00168,M00173,M00346,M00374,M00620,M00740	R00342,R07136	RC00031	ko00000,ko00001,ko00002,ko01000	-	-	-	Ldh_1_C,Ldh_1_N
MGYG000297003_00106	1121104.AQXH01000001_gene1494	7.47e-34	119.0	COG2835@1|root,COG2835@2|Bacteria,4NVBA@976|Bacteroidetes	976|Bacteroidetes	S	Trm112p-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Trm112p
MGYG000297003_00205	1121930.AQXG01000011_gene1705	5.08e-230	673.0	COG1470@1|root,COG1470@2|Bacteria	2|Bacteria	S	cell adhesion involved in biofilm formation	-	-	-	-	-	-	-	-	-	-	-	-	AhpC-TSA,CarbopepD_reg_2,DUF4384,Plug,TonB_dep_Rec
MGYG000297003_00237	1123073.KB899241_gene3328	1.08e-78	248.0	COG0697@1|root,COG0697@2|Bacteria,1RCED@1224|Proteobacteria,1SB4S@1236|Gammaproteobacteria,1X6MG@135614|Xanthomonadales	135614|Xanthomonadales	EG	EamA-like transporter family	-	-	-	-	-	-	-	-	-	-	-	-	EamA
MGYG000297003_00269	1121930.AQXG01000005_gene698	5.45e-126	367.0	COG1947@1|root,COG1947@2|Bacteria,4NGFC@976|Bacteroidetes,1IPQ2@117747|Sphingobacteriia	976|Bacteroidetes	I	Catalyzes the phosphorylation of the position 2 hydroxy group of 4-diphosphocytidyl-2C-methyl-D-erythritol	ispE	GO:0003674,GO:0003824,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0044237,GO:0050515	2.7.1.148	ko:K00919	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05634	RC00002,RC01439	ko00000,ko00001,ko00002,ko01000	-	-	-	GHMP_kinases_C,GHMP_kinases_N
MGYG000297003_00301	1201290.M902_2579	9.98e-39	142.0	COG1131@1|root,COG1131@2|Bacteria,1MUX3@1224|Proteobacteria,42NSM@68525|delta/epsilon subdivisions,2WJXQ@28221|Deltaproteobacteria	28221|Deltaproteobacteria	V	ABC transporter	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
MGYG000297003_00333	1121930.AQXG01000014_gene375	1.54e-244	685.0	COG0591@1|root,COG0591@2|Bacteria,4PKS6@976|Bacteroidetes	976|Bacteroidetes	E	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family	putP	-	-	ko:K03307,ko:K11928	-	-	-	-	ko00000,ko02000	2.A.21,2.A.21.2	-	-	SSF
MGYG000297003_00366	1392490.JHZX01000001_gene964	1.1e-23	103.0	COG2856@1|root,COG2856@2|Bacteria,4NNBJ@976|Bacteroidetes,1I324@117743|Flavobacteriia	976|Bacteroidetes	E	IrrE N-terminal-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M78
MGYG000297003_00398	1236508.BAKF01000013_gene1295	7.59e-22	85.9	arCOG12966@1|root,3325K@2|Bacteria,4NXI4@976|Bacteroidetes	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297003_00433	1121930.AQXG01000001_gene1025	3.34e-29	108.0	2DT85@1|root,33J4K@2|Bacteria,4P8NM@976|Bacteroidetes	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297003_00497	382464.ABSI01000011_gene2786	4.74e-226	635.0	COG2234@1|root,COG2234@2|Bacteria	2|Bacteria	DZ	aminopeptidase activity	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M28,fn3
MGYG000297003_00529	1121930.AQXG01000002_gene2230	7.83e-61	189.0	COG3439@1|root,COG3439@2|Bacteria,4NQRI@976|Bacteroidetes	976|Bacteroidetes	S	Domain of unknown function DUF302	-	-	-	-	-	-	-	-	-	-	-	-	DUF302
MGYG000297003_00561	309807.SRU_2160	2.95e-102	305.0	COG0005@1|root,COG0005@2|Bacteria,4PF1I@976|Bacteroidetes,1FJZZ@1100069|Bacteroidetes Order II. Incertae sedis	976|Bacteroidetes	F	Phosphorylase superfamily	-	-	2.4.2.28	ko:K00772	ko00270,ko01100,map00270,map01100	M00034	R01402	RC00063,RC02819	ko00000,ko00001,ko00002,ko01000	-	-	-	PNP_UDP_1
MGYG000297003_00593	1121930.AQXG01000008_gene223	7.24e-131	378.0	COG0330@1|root,COG0330@2|Bacteria,4NFPK@976|Bacteroidetes,1IRDU@117747|Sphingobacteriia	976|Bacteroidetes	O	PFAM SPFH domain Band 7 family	-	-	-	-	-	-	-	-	-	-	-	-	Band_7
MGYG000297003_00625	1121930.AQXG01000004_gene2806	3.11e-105	322.0	COG1503@1|root,COG1503@2|Bacteria,4NHJS@976|Bacteroidetes,1J13F@117747|Sphingobacteriia	976|Bacteroidetes	J	translation release factor activity	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297003_00657	1121930.AQXG01000001_gene1614	2.36e-50	166.0	29WMP@1|root,30I8G@2|Bacteria,4NYM5@976|Bacteroidetes	976|Bacteroidetes	S	PEGA domain	-	-	-	-	-	-	-	-	-	-	-	-	PEGA
MGYG000297003_00721	1469245.JFBG01000047_gene2191	2.55e-71	226.0	COG5340@1|root,COG5340@2|Bacteria,1MY3Y@1224|Proteobacteria,1S00U@1236|Gammaproteobacteria	1236|Gammaproteobacteria	K	Transcriptional regulator, AbiEi antitoxin N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	AbiEi_3,AbiEi_3_N
MGYG000297003_00754	1322246.BN4_12176	8.27e-41	146.0	COG1266@1|root,COG1266@2|Bacteria,1RFHC@1224|Proteobacteria,43ABW@68525|delta/epsilon subdivisions,2X0N7@28221|Deltaproteobacteria,2MCWF@213115|Desulfovibrionales	28221|Deltaproteobacteria	S	CAAX protease self-immunity	-	-	-	-	-	-	-	-	-	-	-	-	Abi
MGYG000297003_00786	983548.Krodi_2986	3.96e-36	128.0	COG0346@1|root,COG0346@2|Bacteria,4NSC9@976|Bacteroidetes,1I32P@117743|Flavobacteriia,37F49@326319|Dokdonia	976|Bacteroidetes	E	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Glyoxalase
MGYG000297003_00818	1121930.AQXG01000005_gene590	4.63e-38	144.0	COG3595@1|root,COG3595@2|Bacteria,4NJCC@976|Bacteroidetes,1IRTV@117747|Sphingobacteriia	976|Bacteroidetes	S	Putative adhesin	-	-	-	-	-	-	-	-	-	-	-	-	DUF4097
MGYG000297003_00850	1121930.AQXG01000010_gene3087	7.7e-158	447.0	COG0623@1|root,COG0623@2|Bacteria,4NEVE@976|Bacteroidetes,1INTX@117747|Sphingobacteriia	976|Bacteroidetes	I	Enoyl- acyl-carrier-protein reductase NADH	fabI	-	1.3.1.10,1.3.1.9	ko:K00208	ko00061,ko00333,ko00780,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01100,map01130,map01212	M00083,M00572	R01404,R04429,R04430,R04724,R04725,R04955,R04956,R04958,R04959,R04961,R04962,R04966,R04967,R04969,R04970,R07765,R10118,R10122,R11671	RC00052,RC00076,RC00120	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	adh_short_C2
MGYG000297003_00882	1121104.AQXH01000004_gene129	2.55e-104	312.0	COG2912@1|root,COG2912@2|Bacteria,4NF8R@976|Bacteroidetes,1IP0V@117747|Sphingobacteriia	976|Bacteroidetes	S	Transglutaminase-like superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Transglut_core2
MGYG000297003_00914	1121930.AQXG01000014_gene359	1.37e-200	567.0	COG1252@1|root,COG1252@2|Bacteria,4NK3D@976|Bacteroidetes	976|Bacteroidetes	C	Pyridine nucleotide-disulphide oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	Pyr_redox_2
MGYG000297003_00947	1121930.AQXG01000007_gene530	7.09e-152	443.0	COG0265@1|root,COG0265@2|Bacteria,4NFCS@976|Bacteroidetes,1INQ7@117747|Sphingobacteriia	976|Bacteroidetes	O	COGs COG0265 Trypsin-like serine protease typically periplasmic contain C-terminal PDZ domain	-	-	-	-	-	-	-	-	-	-	-	-	PDZ_2,Trypsin_2
MGYG000297003_00980	1121930.AQXG01000010_gene3105	1.46e-63	199.0	2ETAI@1|root,33KUG@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297003_01012	697282.Mettu_4265	2.03e-24	94.0	COG3360@1|root,COG3360@2|Bacteria,1N6UT@1224|Proteobacteria,1SCF7@1236|Gammaproteobacteria,1XFQV@135618|Methylococcales	135618|Methylococcales	S	Dodecin	-	-	-	ko:K09165	-	-	-	-	ko00000	-	-	-	Dodecin
MGYG000297003_01044	379066.GAU_0364	4.32e-06	48.9	COG0745@1|root,COG0745@2|Bacteria,1ZTZ3@142182|Gemmatimonadetes	142182|Gemmatimonadetes	KT	cheY-homologous receiver domain	-	-	-	ko:K03413	ko02020,ko02030,map02020,map02030	M00506	-	-	ko00000,ko00001,ko00002,ko02022,ko02035	-	-	-	Response_reg
MGYG000297003_01076	518766.Rmar_0763	9.53e-40	145.0	COG1684@1|root,COG1684@2|Bacteria,4PF28@976|Bacteroidetes,1FK11@1100069|Bacteroidetes Order II. Incertae sedis	976|Bacteroidetes	N	Role in flagellar biosynthesis	-	-	-	ko:K02421	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035,ko02044	3.A.6.2	-	-	Bac_export_1
MGYG000297003_01108	1121104.AQXH01000001_gene889	5.23e-15	84.0	COG3391@1|root,COG3391@2|Bacteria	2|Bacteria	CO	amine dehydrogenase activity	-	-	-	-	-	-	-	-	-	-	-	-	AAA_5,Big_5,CARDB,Collagen_bind,Cytochrom_D1,DUF1282,DUF5122,DUF5128,He_PIG,MFS_1,NHL,PKD,Phytase-like,SGL,TPR_11,TPR_16,TolB_like,VCBS,Yip1
MGYG000297003_01140	945713.IALB_0144	1.77e-11	73.9	COG4447@1|root,COG4447@2|Bacteria	2|Bacteria	S	cellulose binding	-	-	-	-	-	-	-	-	-	-	-	-	BNR,CBM9_1,PSII_BNR,Sortilin-Vps10
MGYG000297003_01172	1121930.AQXG01000013_gene3260	0.0	2982.0	COG0553@1|root,COG0827@1|root,COG0553@2|Bacteria,COG0827@2|Bacteria,4NEQG@976|Bacteroidetes,1IZW8@117747|Sphingobacteriia	976|Bacteroidetes	L	Pfam:Methyltransf_26	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1,DNA_methylase,DUF2958,DUF772,Helicase_C,MutS_I,N6_Mtase,RelA_SpoT,ResIII,SNF2_N
MGYG000297003_01236	1120966.AUBU01000022_gene3005	2.1e-125	372.0	28RQX@1|root,2ZE3G@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297003_01269	756067.MicvaDRAFT_3901	2.01e-09	59.7	COG1308@1|root,COG1308@2|Bacteria,1G83N@1117|Cyanobacteria,1HC9J@1150|Oscillatoriales	1117|Cyanobacteria	K	Domain of unknown function (DUF4342)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4342
MGYG000297003_01305	908612.HMPREF9720_0193	2.8e-35	136.0	COG0740@1|root,COG0740@2|Bacteria,4NQUQ@976|Bacteroidetes,2G2HS@200643|Bacteroidia,22UHF@171550|Rikenellaceae	976|Bacteroidetes	OU	Belongs to the peptidase S14 family	-	-	-	-	-	-	-	-	-	-	-	-	CLP_protease
MGYG000297003_01338	330214.NIDE0149	1.25e-15	81.6	2ETF9@1|root,33KZ8@2|Bacteria	2|Bacteria	S	Domain of unknown function (DUF4412)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4412
MGYG000297003_01370	1227453.C444_09385	9.92e-09	60.1	arCOG06255@1|root,arCOG06255@2157|Archaea,2Y0UR@28890|Euryarchaeota,23Y8K@183963|Halobacteria	183963|Halobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297003_01402	309807.SRU_1699	9e-64	201.0	COG0457@1|root,COG0457@2|Bacteria,4PJ45@976|Bacteroidetes,1FJJ8@1100069|Bacteroidetes Order II. Incertae sedis	976|Bacteroidetes	S	Protein of unknown function (DUF2911)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2911
MGYG000297003_01435	1121930.AQXG01000019_gene89	8.01e-238	660.0	COG0761@1|root,COG0761@2|Bacteria	2|Bacteria	IM	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity	ispH	-	1.17.7.4,2.7.4.25	ko:K00945,ko:K02945,ko:K03527	ko00240,ko00900,ko01100,ko01110,ko01130,ko03010,map00240,map00900,map01100,map01110,map01130,map03010	M00052,M00096,M00178	R00158,R00512,R01665,R05884,R08210	RC00002,RC01137,RC01487	br01610,ko00000,ko00001,ko00002,ko01000,ko03011	-	-	iIT341.HP0400,iLJ478.TM1444	Cytidylate_kin,LYTB,S1
MGYG000297003_01472	1121930.AQXG01000008_gene200	2.28e-83	298.0	COG3292@1|root,COG3920@1|root,COG4191@1|root,COG3292@2|Bacteria,COG3920@2|Bacteria,COG4191@2|Bacteria	2|Bacteria	T	Histidine kinase	pdtaS	-	2.7.13.3	ko:K00936	-	M00839	-	-	ko00000,ko00002,ko01000,ko01001,ko02022	-	-	-	5TM-5TMR_LYT,AA_permease_2,CBS,CHASE,CHASE5,DUF4118,FIST,FIST_C,GAF,GAF_2,GAF_3,HAMP,HATPase_c,HATPase_c_2,HWE_HK,H_kinase_N,HisKA_2,HisKA_3,PAS,PAS_3,PAS_4,PAS_8,PAS_9,Reg_prop,Response_reg,SBP_bac_3,Y_Y_Y,dCache_1
MGYG000297003_01665	1121104.AQXH01000001_gene1355	1.08e-183	522.0	COG2812@1|root,COG2812@2|Bacteria,4PKEA@976|Bacteroidetes,1J0IW@117747|Sphingobacteriia	976|Bacteroidetes	L	DNA polymerase III, delta subunit	-	-	2.7.7.7	ko:K02341	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delta2,DNApol3-delta_C
MGYG000297003_01697	1168034.FH5T_17125	5.22e-45	154.0	COG1943@1|root,COG1943@2|Bacteria,4NPWC@976|Bacteroidetes,2G3BN@200643|Bacteroidia	976|Bacteroidetes	L	Transposase IS200 like	-	-	-	-	-	-	-	-	-	-	-	-	Y1_Tnp
MGYG000297003_01729	452637.Oter_1690	2.63e-163	473.0	COG1680@1|root,COG1680@2|Bacteria,46V0A@74201|Verrucomicrobia,3K85Q@414999|Opitutae	414999|Opitutae	V	beta-lactamase	-	-	-	-	-	-	-	-	-	-	-	-	Beta-lactamase,SnoaL_3
MGYG000297003_01794	1121104.AQXH01000001_gene1291	8.24e-301	835.0	COG1132@1|root,COG1132@2|Bacteria,4NEAG@976|Bacteroidetes,1IQFU@117747|Sphingobacteriia	976|Bacteroidetes	V	ABC transporter	-	-	-	ko:K18890	ko02010,map02010	M00707	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.106.13,3.A.1.106.5	-	-	ABC_membrane,ABC_tran
MGYG000297003_01827	485918.Cpin_1591	1.98e-93	291.0	2C0N3@1|root,2Z8N4@2|Bacteria,4NJ1V@976|Bacteroidetes,1IS5F@117747|Sphingobacteriia	976|Bacteroidetes	S	SusE outer membrane protein	-	-	-	ko:K21571	-	-	-	-	ko00000	-	-	-	SusE
MGYG000297003_01859	1121104.AQXH01000001_gene966	1.11e-150	433.0	COG0152@1|root,COG0152@2|Bacteria,4NF1Z@976|Bacteroidetes,1INM8@117747|Sphingobacteriia	976|Bacteroidetes	F	Phosphoribosylaminoimidazolesuccinocarboxamide synthase	purC	GO:0003674,GO:0003824,GO:0004639,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006163,GO:0006164,GO:0006188,GO:0006189,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046040,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.2.6	ko:K01923	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04591	RC00064,RC00162	ko00000,ko00001,ko00002,ko01000	-	-	-	SAICAR_synt
MGYG000297003_01892	1121930.AQXG01000003_gene2753	3.22e-187	526.0	COG0016@1|root,COG0016@2|Bacteria,4NF8I@976|Bacteroidetes,1IPG1@117747|Sphingobacteriia	976|Bacteroidetes	J	Belongs to the class-II aminoacyl-tRNA synthetase family. Phe-tRNA synthetase alpha subunit type 1 subfamily	pheS	GO:0003674,GO:0003824,GO:0004812,GO:0004826,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006432,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.20	ko:K01889	ko00970,map00970	M00359,M00360	R03660	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Phe_tRNA-synt_N,tRNA-synt_2d
MGYG000297003_01988	1121930.AQXG01000002_gene2184	1.17e-103	308.0	COG1218@1|root,COG1218@2|Bacteria,4NFHY@976|Bacteroidetes,1ISXY@117747|Sphingobacteriia	976|Bacteroidetes	P	COG1218 3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase	cysQ	-	3.1.3.7	ko:K01082	ko00920,ko01100,ko01120,ko01130,map00920,map01100,map01120,map01130	-	R00188,R00508	RC00078	ko00000,ko00001,ko01000,ko03016	-	-	-	Inositol_P,Peptidase_M18
MGYG000297003_02052	1191523.MROS_0404	6.82e-136	395.0	COG3342@1|root,COG3342@2|Bacteria	2|Bacteria	S	Family of unknown function (DUF1028)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1028,TPR_16,TPR_19
MGYG000297003_02118	313606.M23134_03349	9.97e-71	221.0	COG0526@1|root,COG0526@2|Bacteria,4NM4Y@976|Bacteroidetes,47PPH@768503|Cytophagia	976|Bacteroidetes	CO	Thioredoxin	-	-	-	-	-	-	-	-	-	-	-	-	Thioredoxin_9
MGYG000297003_02150	391603.FBALC1_02812	7.57e-148	426.0	COG0002@1|root,COG0002@2|Bacteria,4NEQR@976|Bacteroidetes,1HYTR@117743|Flavobacteriia	976|Bacteroidetes	E	Catalyzes the NADPH-dependent reduction of N-acetyl-5- glutamyl phosphate to yield N-acetyl-L-glutamate 5-semialdehyde	argC	-	1.2.1.38	ko:K00145	ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230	M00028,M00845	R03443	RC00684	ko00000,ko00001,ko00002,ko01000	-	-	-	ComX,Semialdhyde_dh,Semialdhyde_dhC
MGYG000297003_02182	1121930.AQXG01000002_gene2053	2.77e-311	879.0	COG1480@1|root,COG1480@2|Bacteria,4NEHV@976|Bacteroidetes,1IPKB@117747|Sphingobacteriia	976|Bacteroidetes	S	7TM receptor with intracellular HD hydrolase	-	-	-	ko:K07037	-	-	-	-	ko00000	-	-	-	7TM-7TMR_HD,7TMR-HDED,HD
MGYG000297003_02214	1121104.AQXH01000001_gene1587	8.76e-150	434.0	COG0438@1|root,COG0438@2|Bacteria,4PM5J@976|Bacteroidetes	976|Bacteroidetes	M	Glycosyltransferase Family 4	-	-	2.4.1.346	ko:K13668	-	-	R11703,R11704	-	ko00000,ko01000,ko01003	-	GT4	-	Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_1
MGYG000297003_02246	1121930.AQXG01000002_gene2093	1.76e-147	428.0	COG0842@1|root,COG0842@2|Bacteria,4NFM0@976|Bacteroidetes	976|Bacteroidetes	V	ABC-2 type transporter	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane,ABC2_membrane_3
MGYG000297003_02278	1121930.AQXG01000001_gene1152	1.12e-211	591.0	COG4867@1|root,COG4867@2|Bacteria,4NFMA@976|Bacteroidetes,1INMN@117747|Sphingobacteriia	976|Bacteroidetes	S	von Willebrand factor, type A	-	-	-	-	-	-	-	-	-	-	-	-	DUF58,VWA,VWA_2
MGYG000297003_02342	1379698.RBG1_1C00001G0108	5.54e-93	285.0	COG0803@1|root,COG0803@2|Bacteria,2NPH3@2323|unclassified Bacteria	2|Bacteria	P	Belongs to the bacterial solute-binding protein 9 family	znuA	-	-	ko:K02077,ko:K09815,ko:K09818	ko02010,map02010	M00242,M00243,M00244	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15,3.A.1.15.3,3.A.1.15.5	-	-	Zip,ZnuA
MGYG000297003_02374	1121104.AQXH01000001_gene1148	1.25e-113	331.0	COG0745@1|root,COG0745@2|Bacteria,4NIQC@976|Bacteroidetes	976|Bacteroidetes	T	COGs COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	-	-	-	ko:K07667	ko02020,ko02024,map02020,map02024	M00454	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg,Trans_reg_C
